# robot.pose.x robot.pose.y robot.pose.theta 
-12.6357 2.85489 0.136025 
-12.64 2.83416 0.141687 
-12.64 2.83413 0.141693 
-12.6405 2.83859 0.138037 
-12.6454 2.85832 0.135907 
-12.6429 2.8783 0.12745 
-12.6534 2.83946 0.140759 
-12.6414 2.85301 0.133433 
-12.6454 2.83462 0.139631 
-12.6454 2.8346 0.139639 
-12.645 2.83255 0.140436 
-12.6446 2.83985 0.13679 
-12.6432 2.83475 0.139372 
-12.6503 2.84994 0.133455 
-12.6465 2.85476 0.136355 
-12.6465 2.85475 0.136361 
-12.6497 2.85446 0.136678 
-12.644 2.82811 0.142194 
-12.6461 2.84424 0.135526 
-12.6415 2.86455 0.130909 
-12.641 2.84611 0.138772 
-12.6409 2.84611 0.138777 
-12.6409 2.84904 0.138224 
-12.6483 2.85285 0.13509 
-12.6423 2.84557 0.136611 
-12.6399 2.83489 0.139421 
-12.6354 2.80582 0.153305 
-12.6553 2.83506 0.140324 
-12.6592 2.81181 0.149341 
-12.6445 2.83608 0.138771 
-12.6377 2.85154 0.137242 
-12.6373 2.85172 0.137034 
-12.6445 2.85282 0.137434 
-12.6486 2.84744 0.139607 
-12.6486 2.84743 0.139612 
-12.6354 2.84715 0.136252 
-12.6523 2.85092 0.137288 
-12.6442 2.82982 0.142266 
-12.6457 2.8256 0.145028 
-12.6431 2.83972 0.138007 
-12.6451 2.82607 0.143541 
-12.6451 2.82602 0.143554 
-12.6442 2.83759 0.138515 
-12.6418 2.84381 0.134536 
-12.652 2.86073 0.131029 
-12.6384 2.84515 0.135422 
-12.6372 2.85038 0.134599 
-12.6515 2.85363 0.136849 
-12.6515 2.85363 0.136855 
-12.6486 2.84275 0.136009 
-12.641 2.84067 0.138207 
-12.6515 2.85349 0.136306 
-12.6428 2.84888 0.134544 
-12.6428 2.84888 0.134541 
-12.6482 2.84084 0.141862 
-12.6383 2.85059 0.134783 
-12.6588 2.83612 0.138595 
-12.6477 2.83265 0.141422 
-12.6508 2.84701 0.13318 
-12.6477 2.83917 0.137043 
-12.6477 2.83916 0.137044 
-12.6363 2.84651 0.13425 
-12.649 2.83787 0.137197 
-12.645 2.8382 0.138837 
-12.6529 2.82587 0.147489 
-12.6484 2.83719 0.138389 
-12.6316 2.85059 0.131285 
-12.6318 2.85068 0.131255 
-12.6285 2.83131 0.142114 
-12.6331 2.85098 0.133118 
-12.6403 2.8381 0.138034 
-12.6413 2.82397 0.146049 
-12.6552 2.84797 0.131985 
-12.6552 2.84795 0.131989 
-12.6506 2.81723 0.146121 
-12.6495 2.83926 0.137059 
-12.6447 2.85178 0.132653 
-12.6343 2.83105 0.131546 
-12.603 2.85685 0.137549 
-12.6042 2.84588 0.141057 
-12.5663 2.87391 0.130275 
-12.5239 2.85804 0.132901 
-12.4704 2.86491 0.126317 
-12.4039 2.87478 0.0915402 
-12.3616 2.87606 0.048311 
-12.313 2.84669 0.0176503 
-12.3161 2.85188 0.0139688 
-12.2494 2.83765 -0.0161136 
-12.2482 2.83815 -0.0160892 
-12.1103 2.84471 -0.0770689 
-12.0667 2.80148 -0.0855005 
-12.0678 2.81056 -0.088647 
-12.01 2.77259 -0.0990504 
-11.9922 2.76511 -0.116022 
-11.9574 2.76475 -0.114669 
-11.8616 2.75913 -0.138807 
-11.8306 2.7533 -0.136179 
-11.7635 2.75491 -0.150456 
-11.7492 2.75834 -0.151785 
-11.6521 2.71943 -0.157323 
-11.5996 2.74019 -0.172267 
-11.5345 2.70065 -0.168976 
-11.5344 2.70066 -0.168971 
-11.46 2.69361 -0.17316 
-11.4213 2.67807 -0.170897 
-11.3647 2.66924 -0.172588 
-11.3707 2.66575 -0.180133 
-11.2811 2.66538 -0.182927 
-11.214 2.62708 -0.170563 
-11.1163 2.64484 -0.182897 
-11.1217 2.58194 -0.160458 
-11.0163 2.59719 -0.167718 
-11.0159 2.59768 -0.16779 
-10.9495 2.60197 -0.176066 
-10.9471 2.60329 -0.184819 
-10.9243 2.58982 -0.187859 
-10.8639 2.53974 -0.164071 
-10.7525 2.53741 -0.164518 
-10.7468 2.54544 -0.168336 
-10.6869 2.54314 -0.170422 
-10.6186 2.5215 -0.165077 
-10.5549 2.49687 -0.160152 
-10.4717 2.51002 -0.172035 
-10.4716 2.51007 -0.172012 
-10.3916 2.48319 -0.162364 
-10.3656 2.49003 -0.176012 
-10.3292 2.48278 -0.181348 
-10.2553 2.46571 -0.176369 
-10.1879 2.46389 -0.179047 
