# robot.pose.x robot.pose.y robot.pose.theta 
-10.374 -7.59554 -3.02202 
-10.4189 -7.56457 -3.0077 
-10.4873 -7.56495 -3.00173 
-10.4412 -7.60407 -3.0161 
-10.4098 -7.62033 -3.02356 
-10.438 -7.59554 -3.02465 
-10.4389 -7.59382 -3.02431 
-10.3933 -7.6147 -3.02498 
-10.4056 -7.6282 -3.02836 
-10.4741 -7.55973 -2.99667 
-10.4921 -7.56495 -2.99734 
-10.4034 -7.59706 -3.0215 
-10.4118 -7.57408 -3.01329 
-10.4049 -7.58434 -3.01643 
-10.3804 -7.59706 -3.02346 
-10.3795 -7.57493 -3.01545 
-10.3792 -7.57792 -3.01546 
-10.3715 -7.57902 -3.01675 
-10.374 -7.59693 -3.02051 
-10.4273 -7.5545 -2.99977 
-10.3936 -7.57466 -3.01216 
-10.4755 -7.5603 -3.00173 
-10.4877 -7.56541 -3.0023 
-10.4112 -7.60386 -3.02168 
-10.418 -7.60438 -3.01741 
-10.4356 -7.5733 -3.00838 
-10.5322 -7.60296 -3.01066 
-10.5529 -7.6489 -3.03351 
-10.5274 -7.62703 -3.02872 
-10.5407 -7.59872 -3.02355 
-10.5321 -7.6322 -3.04069 
-10.652 -7.62826 -3.05872 
-10.7618 -7.59624 -3.07863 
-10.7681 -7.56249 -3.13668 
-10.7915 -7.5809 3.07893 
-10.8578 -7.54413 3.02977 
-10.8265 -7.55243 3.02731 
-10.9328 -7.48995 2.99215 
-10.9787 -7.48043 2.95105 
-11.0026 -7.45717 2.91685 
-11.1512 -7.43195 2.90158 
-11.145 -7.41714 2.86285 
-11.1296 -7.44637 2.85518 
-11.2598 -7.40378 2.85603 
-11.2647 -7.40196 2.83533 
-11.3177 -7.39137 2.81722 
-11.3846 -7.35738 2.81269 
-11.4493 -7.33693 2.80015 
-11.4427 -7.33503 2.80029 
-11.4323 -7.29037 2.79276 
-11.5233 -7.27414 2.79288 
-11.5649 -7.26154 2.78161 
-11.664 -7.26744 2.78374 
-11.7186 -7.24647 2.77949 
-11.7351 -7.23464 2.77559 
-11.7393 -7.20434 2.77868 
-11.7993 -7.19654 2.77953 
-11.8509 -7.18048 2.76877 
-11.8535 -7.18777 2.74977 
-11.8942 -7.1429 2.75463 
-11.9532 -7.13576 2.74794 
-11.9487 -7.13539 2.74766 
-12.029 -7.09058 2.7452 
-12.0535 -7.02845 2.73813 
-12.1263 -6.98261 2.74781 
-12.1629 -6.98152 2.73296 
-12.2311 -6.95821 2.72415 
-12.3862 -6.89623 2.74525 
-12.388 -6.93866 2.74063 
-12.3705 -6.93569 2.72287 
-12.3745 -6.93806 2.72323 
-12.4637 -6.85513 2.72479 
-12.6196 -6.80913 2.72219 
-12.6004 -6.8666 2.6821 
-12.6151 -6.86196 2.6862 
-12.6777 -6.79041 2.69067 
-12.7622 -6.72196 2.69414 
-12.79 -6.73887 2.67211 
-12.875 -6.67934 2.66973 
-12.9043 -6.674 2.67743 
-12.9377 -6.68201 2.65667 
-12.9978 -6.61987 2.65377 
-13.009 -6.57221 2.64423 
-13.0617 -6.5597 2.64471 
-13.144 -6.45098 2.64798 
-13.135 -6.49595 2.60309 
-13.1405 -6.46584 2.57058 
-13.1421 -6.47248 2.57052 
-13.2199 -6.44746 2.55334 
-13.2436 -6.42906 2.52669 
-13.3281 -6.33305 2.52973 
-13.3673 -6.31815 2.514 
-13.3967 -6.31075 2.49213 
-13.42 -6.2393 2.48222 
-13.4202 -6.23956 2.48226 
-13.4354 -6.19314 2.44068 
-13.5169 -6.16836 2.4135 
-13.4976 -6.13588 2.38469 
-13.5165 -6.1406 2.37996 
-13.6218 -6.12053 2.35407 
-13.6476 -6.02842 2.34945 
-13.6913 -6.04093 2.30297 
-13.752 -5.92455 2.29886 
-13.7913 -5.89216 2.26943 
-13.8063 -5.84594 2.23181 
-13.8445 -5.77904 2.2039 
-13.8144 -5.80999 2.16098 
-13.8358 -5.78823 2.1642 
-13.8875 -5.73469 2.1392 
-13.9431 -5.56637 2.14574 
-13.9444 -5.55194 2.11114 
-14.0054 -5.44718 2.12287 
-13.9832 -5.39105 2.0885 
-13.9987 -5.41646 2.08956 
-14 -5.43127 2.06929 
-14.0351 -5.33346 2.0673 
-14.0182 -5.29855 2.05235 
-14.0407 -5.32004 2.04655 
-14.0622 -5.14566 2.06432 
-14.1059 -5.09042 2.06145 
-14.136 -5.10049 2.05517 
-14.1335 -5.07569 2.05253 
-14.1706 -4.99619 2.06897 
-14.2387 -4.96723 2.06912 
-14.2546 -4.90178 2.0788 
-14.2885 -4.86623 2.07485 
-14.2896 -4.86725 2.07471 
-14.3344 -4.74738 2.10793 
-14.3305 -4.72623 2.08613 
-14.3249 -4.73287 2.06099 
-14.3291 -4.64736 2.05653 
-14.3311 -4.61505 2.04727 
-14.4052 -4.56222 2.04472 
-14.4168 -4.47063 2.06789 
-14.4167 -4.47456 2.06796 
-14.4398 -4.43972 2.07851 
-14.477 -4.37551 2.08779 
-14.4919 -4.3048 2.09788 
-14.5068 -4.27797 2.09916 
-14.5063 -4.27737 2.09887 
-14.5575 -4.24165 2.0885 
-14.5644 -4.16718 2.07674 
-14.6131 -4.13269 2.05775 
-14.6058 -4.08997 2.06155 
-14.6385 -4.01518 2.03745 
-14.659 -3.95915 2.03065 
-14.6545 -3.94677 2.02965 
-14.6743 -3.90335 2.00771 
-14.6896 -3.84764 1.99131 
-14.711 -3.79402 1.96203 
-14.7258 -3.74228 1.95094 
-14.7441 -3.68667 1.94585 
-14.7571 -3.62343 1.92409 
-14.7573 -3.62301 1.92404 
-14.8015 -3.59496 1.91228 
-14.8336 -3.56787 1.90159 
-14.8647 -3.4869 1.88057 
-14.8342 -3.42367 1.87663 
-14.8309 -3.37612 1.83957 
-14.8337 -3.35564 1.84046 
-14.8196 -3.29132 1.81319 
-14.8609 -3.20799 1.77015 
-14.8599 -3.14898 1.75285 
-14.905 -3.08705 1.73325 
-14.8628 -3.02762 1.72321 
-14.8877 -2.95211 1.69713 
-14.8834 -2.95839 1.69799 
-14.8531 -2.92064 1.69977 
-14.8734 -2.85878 1.67571 
-14.8734 -2.85879 1.67571 
-14.8693 -2.76977 1.66404 
-14.8728 -2.71612 1.65689 
-14.8755 -2.68893 1.65772 
-14.8697 -2.62056 1.65771 
-14.8829 -2.55594 1.64586 
-14.8613 -2.49502 1.65088 
-14.8154 -2.4197 1.69703 
-14.834 -2.37215 1.66038 
-14.8351 -2.37303 1.66266 
-14.8395 -2.31015 1.63949 
-14.8347 -2.28838 1.64233 
-14.8133 -2.2325 1.65944 
-14.7824 -2.22591 1.64576 
-14.7687 -2.14544 1.62903 
-14.791 -2.1074 1.62488 
-14.7912 -2.10436 1.6251 
-14.8064 -2.00045 1.67468 
-14.8103 -1.96787 1.65218 
-14.816 -1.90006 1.6453 
-14.9537 -1.8291 1.66882 
-14.9646 -1.73988 1.66547 
-14.9541 -1.66064 1.65249 
-14.9544 -1.67878 1.65249 
-14.957 -1.67336 1.66273 
-14.9829 -1.61986 1.63405 
-14.9862 -1.54903 1.61957 
-15.0156 -1.51396 1.61569 
-15.0169 -1.50496 1.62534 
-15.0128 -1.40043 1.59583 
-14.9884 -1.37296 1.59784 
-14.9919 -1.31858 1.59877 
-14.9958 -1.25635 1.59734 
-15.0227 -1.23414 1.58778 
-15.0032 -1.17083 1.58513 
-14.9957 -1.13431 1.57828 
-15.0054 -1.08098 1.5749 
-14.9958 -1.02311 1.56631 
-14.9659 -0.960245 1.56212 
-14.9801 -0.942211 1.56847 
-14.9801 -0.896626 1.56773 
-14.9521 -0.832039 1.57669 
-14.9515 -0.836302 1.57758 
-14.9743 -0.763908 1.57008 
-14.9537 -0.661456 1.56374 
-14.9894 -0.635049 1.56837 
-14.9939 -0.573005 1.56797 
-14.9888 -0.494158 1.56013 
-14.9697 -0.454334 1.56414 
-14.9607 -0.410016 1.57442 
-14.9647 -0.4019 1.56829 
-14.9716 -0.320785 1.56505 
-14.963 -0.273428 1.57174 
-14.9698 -0.200378 1.57088 
-14.9583 -0.142636 1.58038 
-14.9633 -0.110119 1.57946 
-14.9559 -0.0803014 1.58389 
-15.0066 -0.038714 1.57785 
-14.9397 -0.0397329 1.57755 
-15.0069 -0.0386193 1.57777 
-14.9468 0.137286 1.53957 
-14.9437 0.198145 1.51246 
-14.959 0.237553 1.50748 
-14.9221 0.242627 1.50297 
-14.9263 0.318142 1.47527 
-14.8997 0.370645 1.45419 
-14.8856 0.401903 1.43458 
-14.8829 0.482906 1.3981 
-14.8948 0.507547 1.39537 
-14.8654 0.549261 1.34353 
-14.8622 0.600111 1.29813 
-14.7994 0.658602 1.24355 
-14.7497 0.693877 1.17077 
-14.7648 0.744881 1.10075 
-14.7099 0.770542 1.03613 
-14.6541 0.782607 1.03059 
-14.6492 0.796148 0.966707 
-14.5966 0.879156 0.882269 
-14.5696 0.87434 0.814434 
-14.4781 0.920702 0.755881 
-14.4178 0.975909 0.689893 
-14.4175 1.00729 0.691222 
-14.3856 1.03146 0.632165 
-14.3605 1.07927 0.571816 
-14.2368 1.07669 0.542763 
-14.1737 1.0764 0.514209 
-14.1024 1.09543 0.47901 
-14.0841 1.09725 0.478589 
-14.0572 1.11548 0.456137 
-13.99 1.12627 0.443044 
-13.9482 1.16757 0.42049 
-13.893 1.18395 0.409288 
-13.8093 1.22344 0.39778 
-13.7277 1.23804 0.39589 
-13.7274 1.23809 0.395891 
-13.6656 1.25263 0.391233 
-13.6094 1.26355 0.390015 
-13.525 1.27172 0.391067 
-13.5535 1.29863 0.382559 
-13.4997 1.33146 0.381951 
-13.4988 1.33701 0.381689 
-13.3478 1.37156 0.382597 
-13.311 1.38382 0.376609 
-13.2138 1.38763 0.380635 
-13.1732 1.4312 0.37505 
-13.0919 1.42734 0.384522 
-13.0535 1.4426 0.388255 
-13.0549 1.44133 0.388393 
-13.0107 1.48114 0.382488 
-12.975 1.51486 0.377912 
-12.8999 1.53252 0.379096 
-12.8177 1.54096 0.385039 
-12.7957 1.59129 0.373284 
-12.7951 1.6015 0.373926 
-12.7184 1.58068 0.380268 
-12.6733 1.60333 0.374438 
-12.6465 1.65532 0.367274 
-12.5754 1.68221 0.376858 
-12.5165 1.67645 0.383155 
-12.452 1.69885 0.382569 
-12.4519 1.69881 0.382562 
-12.3855 1.70912 0.381844 
-12.3699 1.76893 0.369317 
-12.3154 1.79545 0.375507 
-12.2688 1.81733 0.377791 
-12.1981 1.84916 0.3755 
-12.1978 1.84919 0.375472 
-12.1201 1.84561 0.389265 
-12.0749 1.87639 0.384449 
-12.0211 1.90283 0.383853 
-11.9402 1.89989 0.393888 
-11.9147 1.95893 0.378195 
-11.8442 1.96867 0.381414 
-11.843 1.9675 0.382131 
-11.7892 1.98656 0.379571 
-11.7634 1.98016 0.380825 
-11.6922 2.01456 0.379586 
-11.6273 2.02936 0.379317 
-11.5734 2.06888 0.37706 
-11.5242 2.10941 0.37825 
-11.5238 2.10926 0.378382 
-11.4594 2.10334 0.385667 
-11.4147 2.12054 0.382538 
-11.3767 2.16848 0.378264 
-11.2783 2.17141 0.387597 
-11.2129 2.1811 0.394139 
-11.2033 2.2254 0.375416 
-11.1986 2.24747 0.37883 
-11.1594 2.26589 0.379192 
-11.0991 2.31142 0.368175 
-11.033 2.30696 0.383366 
-10.9816 2.32827 0.383949 
-10.9114 2.35498 0.383394 
-10.9111 2.35497 0.383433 
-10.83 2.3748 0.398349 
-10.8023 2.40261 0.386497 
-10.9615 2.37153 0.402807 
-10.8118 2.47255 0.380201 
-10.8512 2.4462 0.395502 
-10.8632 2.46239 0.392698 
-10.7943 2.45964 0.404184 
-10.7924 2.46165 0.404434 
-10.7072 2.49028 0.400898 
-10.737 2.50222 0.401365 
-10.5847 2.54691 0.394038 
-10.5879 2.5629 0.393652 
-10.4905 2.58588 0.386896 
-10.4549 2.5879 0.389569 
-10.3354 2.59955 0.394681 
-10.3282 2.65863 0.36554 
-10.2416 2.67082 0.385362 
-10.2056 2.65575 0.384376 
-10.2054 2.65629 0.384303 
-10.1611 2.7104 0.380773 
-10.0597 2.72545 0.383446 
-10.0197 2.75425 0.388651 
-9.98931 2.76501 0.386046 
-9.91276 2.78765 0.396962 
-9.89682 2.84465 0.372591 
-9.90223 2.83269 0.3782 
-9.82536 2.83647 0.383591 
-9.79825 2.85294 0.389612 
-9.7417 2.85595 0.388951 
-9.70521 2.89345 0.392803 
-9.62788 2.92397 0.389291 
-9.55792 2.93286 0.387348 
-9.57557 2.96672 0.396416 
-9.48085 2.98023 0.381627 
-9.45625 2.98804 0.386456 
-9.3724 3.03749 0.378081 
-9.32453 3.05265 0.379851 
-9.32458 3.05197 0.379784 
-9.27882 3.06906 0.384617 
-9.21854 3.10402 0.378533 
-9.12914 3.11808 0.382896 
-9.10928 3.10725 0.38456 
-9.06071 3.17303 0.376742 
-8.97808 3.20902 0.37863 
-8.97365 3.20285 0.38186 
-8.94809 3.19525 0.385058 
-8.89685 3.21374 0.385343 
-8.8346 3.24344 0.386138 
-8.79424 3.25637 0.393508 
-8.68533 3.29639 0.395571 
-8.68167 3.29777 0.397862 
-8.68414 3.29696 0.397472 
-8.61174 3.33128 0.390669 
-8.56507 3.36018 0.400912 
-8.48868 3.36739 0.389759 
-8.43251 3.40369 0.390033 
-8.40208 3.43871 0.401703 
-8.32976 3.45766 0.392649 
-8.3318 3.45775 0.393082 
-8.26418 3.47842 0.390646 
-8.2274 3.50377 0.402795 
-8.18018 3.52621 0.400843 
-8.11471 3.54482 0.408347 
-8.11386 3.54537 0.408425 
-8.06884 3.581 0.402992 
-8.02224 3.60097 0.404925 
-7.9657 3.62187 0.405654 
-7.90401 3.64881 0.406134 
-7.80337 3.68913 0.397441 
-7.7888 3.67275 0.405814 
-7.78887 3.67259 0.405779 
-7.75942 3.69032 0.423587 
-7.68018 3.73981 0.409401 
-7.65066 3.76141 0.409763 
-7.56612 3.77494 0.40994 
-7.5293 3.79829 0.412496 
-7.47066 3.84263 0.403527 
-7.47274 3.84194 0.403167 
-7.38456 3.89714 0.38615 
-7.345 3.89361 0.391186 
-7.32391 3.91264 0.404151 
-7.25414 3.92097 0.397126 
-7.19368 3.96653 0.396678 
-7.12624 3.979 0.404794 
-7.12415 3.98267 0.404452 
-7.07629 3.99658 0.413273 
-7.00499 4.03471 0.404398 
-6.96257 4.04009 0.407718 
-6.90715 4.07086 0.401444 
-6.87666 4.09582 0.409542 
-6.8802 4.09514 0.409628 
-6.79911 4.11831 0.410509 
-6.73875 4.14677 0.407532 
-6.71421 4.15887 0.413435 
-6.64197 4.19724 0.410358 
-6.60822 4.21141 0.409881 
-6.60793 4.20278 0.412346 
-6.53184 4.254 0.4062 
-6.45846 4.28998 0.388306 
-6.39347 4.29618 0.399556 
-6.32148 4.33362 0.395559 
-6.30926 4.34443 0.396241 
-6.25815 4.34481 0.406085 
-6.25813 4.34386 0.406122 
-6.20258 4.34917 0.42378 
-6.15901 4.41086 0.412506 
-6.07061 4.41193 0.418768 
-6.00003 4.43249 0.428492 
-5.98437 4.46241 0.423264 
-5.98286 4.46316 0.423021 
-5.93284 4.50961 0.410067 
-5.89528 4.50392 0.420249 
-5.83651 4.53129 0.419325 
-5.77901 4.58189 0.409598 
-5.68787 4.59875 0.411331 
-5.66686 4.61224 0.41105 
-5.66697 4.61253 0.411003 
-5.60755 4.64975 0.401968 
-5.57738 4.6416 0.416649 
-5.52515 4.69246 0.403902 
-5.46216 4.7145 0.40258 
-5.42346 4.72984 0.401961 
-5.33541 4.76797 0.400271 
-5.3149 4.77675 0.395911 
-5.27255 4.75914 0.402974 
-5.23872 4.78742 0.399968 
-5.18438 4.81214 0.394051 
-5.10302 4.85643 0.391743 
-5.01534 4.87594 0.387458 
-5.01411 4.87625 0.38651 
-4.94121 4.8838 0.384399 
-4.90589 4.90965 0.38369 
-4.87728 4.94475 0.383204 
-4.82552 4.96841 0.396354 
-4.76839 4.97842 0.399707 
-4.76841 4.97817 0.399724 
-4.71604 5.00454 0.402514 
-4.66074 5.03212 0.402013 
-4.61266 5.05287 0.403866 
-4.5356 5.08404 0.400004 
-4.50592 5.09801 0.407764 
-4.43374 5.12524 0.401198 
-4.42075 5.12785 0.400345 
-4.38019 5.14355 0.401711 
-4.32269 5.16997 0.401464 
-4.26141 5.18427 0.40417 
-4.20054 5.2112 0.3984 
-4.11969 5.24099 0.399306 
-4.08572 5.24492 0.398855 
-4.05491 5.28251 0.386407 
-3.99732 5.31007 0.383287 
-3.9709 5.32288 0.38862 
-3.891 5.33539 0.38851 
-3.85705 5.33679 0.393024 
-3.79889 5.36731 0.383654 
-3.80331 5.35146 0.38625 
-3.74119 5.39557 0.379722 
-3.67484 5.41683 0.383771 
-3.63124 5.42569 0.401688 
-3.57794 5.47962 0.398611 
-3.51396 5.49232 0.414589 
-3.5128 5.49245 0.414324 
-3.45996 5.53326 0.421627 
-3.41024 5.57897 0.438727 
-3.35288 5.57114 0.453905 
-3.29901 5.60501 0.466492 
-3.24363 5.66131 0.460456 
-3.2038 5.68003 0.470049 
-3.20411 5.6804 0.469913 
-3.13762 5.69907 0.490923 
-3.10446 5.75011 0.492289 
-3.04612 5.7736 0.498203 
-2.98966 5.79311 0.505207 
-2.93784 5.82251 0.508101 
-2.93791 5.82247 0.508073 
-2.86937 5.84807 0.514197 
-2.86907 5.84811 0.514075 
-2.78631 5.92171 0.521469 
-2.73266 5.96468 0.517543 
-2.68733 5.98075 0.536238 
-2.68722 5.98062 0.536179 
-2.63421 6.01648 0.543359 
-2.58198 6.05133 0.545221 
-2.53504 6.09271 0.545894 
-2.48138 6.11885 0.555333 
-2.43158 6.15795 0.555888 
-2.37761 6.18832 0.560043 
-2.3755 6.17819 0.56587 
-2.31676 6.23323 0.549687 
-2.27591 6.25655 0.564368 
-2.23203 6.28594 0.562731 
-2.20542 6.28356 0.56392 
-2.14024 6.39321 0.558651 
-2.10956 6.36465 0.565111 
-2.07502 6.3828 0.572674 
-2.0308 6.42038 0.569159 
-1.97993 6.45489 0.57077 
-1.93437 6.48536 0.561134 
-1.88059 6.51719 0.563097 
-1.83515 6.54843 0.564204 
-1.83614 6.54865 0.564088 
-1.78226 6.57777 0.560307 
-1.72667 6.60284 0.554463 
-1.67162 6.63614 0.553872 
-1.63441 6.66878 0.548638 
-1.58993 6.69304 0.543509 
-1.55039 6.7144 0.53613 
-1.54288 6.71283 0.53724 
-1.51495 6.71113 0.545148 
-1.49854 6.73053 0.531924 
-1.50254 6.74079 0.522978 
-1.48842 6.72989 0.526573 
-1.49285 6.73029 0.530211 
-1.49343 6.73042 0.529999 
-1.49436 6.73184 0.52505 
-1.49155 6.72574 0.526459 
-1.49089 6.73104 0.528048 
-1.48806 6.72928 0.527101 
-1.4942 6.72723 0.5272 
-1.49435 6.72722 0.527166 
-1.49383 6.72845 0.527743 
-1.4961 6.73228 0.522053 
-1.49043 6.7247 0.527489 
-1.49658 6.72938 0.525847 
-1.49085 6.72967 0.528413 
-1.49283 6.72592 0.528304 
-1.49299 6.72603 0.52832 
-1.50086 6.7301 0.523315 
-1.49327 6.72905 0.527788 
-1.49046 6.72174 0.530962 
-1.50126 6.72942 0.52496 
-1.48276 6.72495 0.530853 
-1.49522 6.72865 0.526471 
-1.49533 6.72865 0.526451 
-1.48913 6.72376 0.533343 
-1.49649 6.73052 0.525694 
-1.49465 6.72145 0.528002 
-1.50226 6.73412 0.519889 
-1.49692 6.72792 0.526985 
-1.49548 6.72866 0.527561 
-1.49556 6.72866 0.527535 
-1.49188 6.7319 0.525773 
-1.4947 6.73208 0.523787 
-1.48989 6.72879 0.528317 
-1.49595 6.7271 0.523484 
-1.49591 6.72721 0.52352 
-1.49544 6.72338 0.527787 
-1.49918 6.7331 0.526844 
-1.4972 6.73016 0.526219 
-1.49129 6.72484 0.530573 
-1.49485 6.7274 0.527177 
-1.49283 6.72956 0.526578 
-1.49288 6.72957 0.526576 
-1.49321 6.72995 0.530147 
-1.49723 6.73576 0.527016 
-1.50316 6.73916 0.523212 
-1.49262 6.73116 0.524862 
-1.49928 6.73464 0.525299 
-1.49554 6.73053 0.528951 
-1.49559 6.73056 0.528957 
-1.49777 6.73241 0.526937 
-1.49727 6.73217 0.526533 
-1.49739 6.73348 0.52658 
