# robot.pose.x robot.pose.y robot.pose.theta 
-1.68608 6.41174 -1.54861 
-1.71574 6.40688 -1.54264 
-1.71123 6.416 -1.54565 
-1.7113 6.41612 -1.54563 
-1.7339 6.42059 -1.53648 
-1.70756 6.41686 -1.54897 
-1.69292 6.402 -1.55247 
-1.66763 6.39802 -1.55515 
-1.68417 6.40075 -1.54814 
-1.68414 6.40076 -1.54813 
-1.67291 6.40233 -1.5543 
-1.69667 6.41792 -1.54535 
-1.68486 6.41052 -1.5526 
-1.67036 6.40076 -1.55456 
-1.66304 6.40674 -1.55644 
-1.65161 6.38728 -1.55618 
-1.65166 6.38725 -1.55618 
-1.6731 6.39628 -1.55115 
-1.68513 6.39775 -1.54623 
-1.69176 6.40836 -1.54797 
-1.66578 6.40604 -1.55479 
-1.66581 6.40602 -1.55478 
-1.68561 6.40753 -1.55095 
-1.69831 6.4091 -1.5494 
-1.69914 6.41654 -1.54702 
-1.68371 6.41053 -1.55266 
-1.69669 6.4172 -1.54478 
-1.65962 6.39674 -1.5559 
-1.65961 6.39668 -1.5559 
-1.65765 6.39299 -1.55457 
-1.71427 6.42411 -1.53846 
-1.69484 6.41549 -1.54916 
-1.6603 6.39287 -1.55602 
-1.67965 6.40972 -1.54978 
-1.70859 6.42569 -1.54172 
-1.72834 6.4315 -1.53924 
-1.71821 6.42474 -1.54623 
-1.70378 6.41573 -1.54939 
-1.68793 6.41106 -1.5503 
-1.6974 6.41789 -1.54841 
-1.65755 6.39577 -1.55509 
-1.6575 6.39575 -1.55507 
-1.67754 6.4045 -1.55445 
-1.7003 6.41758 -1.54341 
-1.68626 6.41374 -1.55154 
-1.68261 6.41535 -1.55102 
-1.67881 6.39934 -1.55094 
-1.67875 6.39931 -1.55094 
-1.69075 6.4147 -1.55091 
-1.68786 6.40512 -1.54729 
-1.69216 6.41641 -1.54597 
-1.68971 6.40321 -1.54429 
-1.67841 6.40346 -1.55412 
-1.67399 6.40713 -1.55144 
-1.67396 6.40716 -1.55143 
-1.67515 6.41226 -1.55278 
-1.68753 6.40859 -1.54793 
-1.67792 6.41357 -1.55136 
-1.67782 6.41357 -1.55138 
-1.68732 6.39939 -1.54794 
-1.68721 6.41235 -1.54851 
-1.68716 6.41236 -1.54851 
-1.70664 6.42347 -1.54102 
-1.69067 6.41271 -1.55275 
-1.68872 6.4109 -1.54929 
-1.66681 6.40913 -1.55546 
-1.66536 6.40938 -1.55471 
-1.65692 6.4099 -1.55789 
-1.679 6.40489 -1.55118 
-1.68359 6.41308 -1.55065 
-1.68779 6.41409 -1.54806 
-1.67796 6.40991 -1.55084 
-1.69118 6.41211 -1.54664 
-1.69959 6.4147 -1.54601 
-1.71168 6.41311 -1.54712 
-1.70946 6.41758 -1.54521 
-1.70764 6.42231 -1.54545 
-1.70404 6.41076 -1.54662 
-1.69275 6.41229 -1.54922 
-1.66024 6.4028 -1.55551 
-1.66038 6.40291 -1.55545 
-1.66719 6.39206 -1.5561 
-1.67365 6.40608 -1.5526 
-1.71292 6.41874 -1.54202 
-1.70549 6.41178 -1.55037 
-1.73959 6.42771 -1.53533 
-1.72519 6.42695 -1.53575 
-1.71894 6.42273 -1.54579 
-1.71435 6.42177 -1.54366 
-1.68904 6.39789 -1.55126 
-1.68971 6.41255 -1.54557 
-1.64439 6.39109 -1.56631 
-1.68131 6.411 -1.54998 
-1.68137 6.411 -1.54995 
-1.6851 6.41174 -1.55019 
-1.691 6.40656 -1.54646 
-1.66626 6.41374 -1.56069 
-1.63945 6.38316 -1.56212 
-1.67867 6.40958 -1.549 
-1.67868 6.40959 -1.54899 
-1.6634 6.40465 -1.55805 
-1.64499 6.38651 -1.56367 
-1.68279 6.40755 -1.5504 
-1.69151 6.41618 -1.54514 
-1.68939 6.41228 -1.55134 
-1.69316 6.40949 -1.54549 
-1.69311 6.40951 -1.54549 
-1.71905 6.42647 -1.53833 
-1.72837 6.43561 -1.53909 
-1.69252 6.41154 -1.55022 
-1.68759 6.41036 -1.54748 
-1.64645 6.41631 -1.55746 
-1.64644 6.41637 -1.55746 
-1.67821 6.4077 -1.55194 
-1.66235 6.39587 -1.55511 
-1.66466 6.40711 -1.55467 
-1.67526 6.40806 -1.55058 
-1.67961 6.40863 -1.55043 
-1.65079 6.40252 -1.5584 
-1.65084 6.40251 -1.55839 
-1.67905 6.41595 -1.55115 
-1.65715 6.405 -1.55736 
-1.70637 6.4278 -1.54358 
-1.6875 6.41149 -1.55264 
-1.66492 6.40926 -1.55804 
-1.66495 6.40929 -1.55804 
-1.67708 6.41246 -1.55197 
-1.70156 6.4197 -1.54433 
-1.70394 6.41949 -1.54732 
-1.69753 6.42026 -1.54959 
-1.65757 6.40469 -1.55994 
-1.68106 6.41347 -1.5511 
-1.68559 6.41329 -1.54937 
-1.7343 6.43334 -1.53544 
-1.72797 6.4371 -1.53768 
-1.70454 6.42282 -1.54996 
-1.69737 6.41502 -1.54938 
-1.65171 6.39314 -1.55718 
-1.65168 6.39314 -1.55718 
-1.67624 6.41396 -1.55192 
-1.66505 6.40169 -1.5531 
-1.67022 6.40998 -1.55468 
-1.70282 6.42523 -1.54389 
-1.72711 6.43402 -1.541 
-1.71542 6.42547 -1.54292 
-1.7154 6.42549 -1.54293 
-1.7255 6.41664 -1.54112 
-1.72086 6.42636 -1.54359 
-1.72076 6.42324 -1.54415 
-1.70613 6.41612 -1.54451 
-1.68979 6.40963 -1.54992 
-1.67082 6.40565 -1.5521 
-1.67644 6.40937 -1.55225 
-1.6752 6.40847 -1.55455 
-1.70839 6.41587 -1.54188 
-1.71168 6.43108 -1.5433 
-1.71174 6.43112 -1.54329 
-1.69756 6.41529 -1.54725 
-1.67877 6.41016 -1.54936 
-1.65782 6.39244 -1.55629 
-1.67677 6.4128 -1.55426 
-1.6595 6.40042 -1.55967 
-1.68963 6.41524 -1.5466 
-1.70772 6.42529 -1.54242 
-1.72647 6.43071 -1.54022 
-1.70906 6.41453 -1.55171 
-1.68631 6.40834 -1.55453 
-1.68063 6.40637 -1.55025 
-1.67216 6.39831 -1.55032 
-1.67219 6.40465 -1.55588 
-1.67217 6.40465 -1.55589 
-1.66263 6.39253 -1.56007 
-1.65979 6.39929 -1.55534 
-1.70508 6.41969 -1.5436 
-1.72311 6.41924 -1.53931 
-1.72161 6.43005 -1.54085 
-1.69783 6.41261 -1.54964 
-1.67479 6.40719 -1.55266 
-1.70028 6.39733 -1.54328 
-1.70322 6.41069 -1.54807 
-1.67444 6.40165 -1.56133 
-1.68353 6.41245 -1.54885 
-1.68316 6.40939 -1.55316 
-1.68315 6.4094 -1.55317 
-1.65296 6.39204 -1.55584 
-1.66241 6.40416 -1.55618 
-1.67228 6.4045 -1.55391 
-1.65456 6.4027 -1.55721 
-1.69593 6.41049 -1.54659 
-1.70284 6.41597 -1.54335 
-1.72163 6.42116 -1.54111 
-1.6762 6.40929 -1.55918 
-1.68374 6.41581 -1.55102 
-1.68231 6.40609 -1.54932 
-1.6985 6.42183 -1.54642 
-1.67205 6.41043 -1.55574 
-1.67202 6.41043 -1.55573 
-1.66828 6.39839 -1.55099 
-1.68746 6.40068 -1.54877 
-1.67731 6.41339 -1.55265 
-1.68119 6.40759 -1.55223 
-1.69248 6.41792 -1.54748 
-1.64155 6.39537 -1.56547 
-1.65049 6.38865 -1.56724 
-1.69514 6.40304 -1.54894 
-1.67186 6.39891 -1.5498 
-1.67579 6.42579 -1.55673 
-1.68034 6.41214 -1.55152 
-1.68711 6.4209 -1.54936 
-1.68709 6.4209 -1.54936 
-1.67689 6.40434 -1.55074 
-1.67816 6.40107 -1.5517 
-1.68105 6.4098 -1.55102 
-1.67295 6.4115 -1.55475 
-1.69205 6.3996 -1.5447 
-1.70706 6.40899 -1.54272 
-1.72555 6.41158 -1.54039 
-1.71332 6.42364 -1.54358 
-1.70234 6.41959 -1.54998 
-1.67209 6.40714 -1.55233 
-1.69214 6.41517 -1.54572 
-1.69009 6.40971 -1.54803 
-1.69007 6.40972 -1.54804 
-1.67602 6.40866 -1.55196 
-1.70546 6.42238 -1.54045 
-1.68834 6.41539 -1.55412 
-1.68429 6.41391 -1.55221 
-1.7158 6.43389 -1.54017 
-1.73697 6.44101 -1.53772 
-1.69963 6.41287 -1.54962 
-1.65293 6.40019 -1.55683 
-1.66554 6.40051 -1.55988 
-1.65682 6.39699 -1.55989 
-1.66181 6.40315 -1.55816 
-1.66338 6.40408 -1.55623 
-1.65765 6.40077 -1.55882 
-1.66328 6.40423 -1.5567 
-1.69607 6.41118 -1.5457 
-1.67778 6.40787 -1.55181 
-1.67357 6.40622 -1.55244 
-1.68141 6.4095 -1.55222 
-1.69342 6.40971 -1.54768 
-1.67057 6.4087 -1.55031 
-1.6961 6.41447 -1.54353 
-1.69499 6.41299 -1.54712 
-1.72305 6.41891 -1.53916 
-1.7284 6.42685 -1.54274 
-1.7131 6.42402 -1.54406 
-1.71318 6.42407 -1.54404 
-1.68391 6.40626 -1.55723 
-1.67363 6.40938 -1.55385 
-1.67383 6.40785 -1.55492 
-1.68711 6.41647 -1.54708 
-1.6806 6.40321 -1.55203 
-1.68058 6.4032 -1.55203 
-1.67273 6.39573 -1.55322 
-1.659 6.40822 -1.55608 
-1.66956 6.4115 -1.5537 
-1.68189 6.41265 -1.55119 
-1.65542 6.40455 -1.56121 
-1.65546 6.40452 -1.56121 
-1.70449 6.41583 -1.54634 
-1.6733 6.41095 -1.5549 
-1.69061 6.40801 -1.54836 
-1.67875 6.4021 -1.55247 
-1.68866 6.41281 -1.55111 
-1.67046 6.40474 -1.55322 
-1.66314 6.39533 -1.55409 
-1.66312 6.39532 -1.55409 
-1.69124 6.41353 -1.54927 
-1.71169 6.42267 -1.53852 
-1.70313 6.41508 -1.54618 
-1.72132 6.42067 -1.54137 
-1.67884 6.40536 -1.55458 
-1.65749 6.39838 -1.5571 
-1.70687 6.42458 -1.54292 
-1.71227 6.41942 -1.54688 
-1.73669 6.42462 -1.54318 
-1.71335 6.42316 -1.54473 
-1.70796 6.40899 -1.54664 
-1.70799 6.40899 -1.54663 
-1.67865 6.40564 -1.55935 
-1.6758 6.41004 -1.55006 
-1.68026 6.40951 -1.55019 
-1.68233 6.39943 -1.54818 
-1.66805 6.39092 -1.55149 
-1.68278 6.41075 -1.54997 
-1.68277 6.41075 -1.54997 
-1.69413 6.41219 -1.54743 
-1.67783 6.40393 -1.55631 
-1.6754 6.39809 -1.553 
-1.69279 6.41102 -1.5509 
-1.68669 6.41176 -1.5474 
-1.66935 6.40737 -1.55267 
-1.66935 6.40739 -1.55267 
-1.69211 6.41306 -1.54928 
-1.67119 6.40655 -1.55477 
-1.69115 6.4107 -1.54811 
-1.68988 6.41346 -1.55069 
-1.68986 6.41345 -1.55069 
-1.68369 6.41073 -1.55015 
-1.67871 6.40884 -1.55114 
-1.70468 6.42171 -1.54209 
-1.70898 6.42016 -1.54429 
-1.68938 6.41054 -1.55668 
-1.66145 6.38994 -1.55826 
-1.65627 6.38901 -1.55771 
-1.66913 6.40641 -1.55701 
-1.68394 6.41144 -1.55012 
-1.70001 6.41561 -1.54719 
-1.70538 6.41924 -1.546 
-1.69069 6.4166 -1.55019 
-1.6666 6.40944 -1.55441 
-1.71667 6.42384 -1.53885 
-1.70676 6.41568 -1.5502 
-1.69771 6.42135 -1.54883 
-1.66169 6.39823 -1.55483 
-1.68141 6.40665 -1.549 
-1.68896 6.41161 -1.54724 
-1.68906 6.41172 -1.54722 
-1.68113 6.41118 -1.54934 
-1.70888 6.41814 -1.54286 
-1.68806 6.41878 -1.55381 
-1.66719 6.39823 -1.55394 
-1.69188 6.41895 -1.54609 
-1.69187 6.41895 -1.54609 
-1.69355 6.42212 -1.545 
-1.69016 6.4143 -1.54627 
-1.6699 6.39587 -1.55746 
-1.68053 6.37015 -1.55567 
-1.68672 6.36603 -1.56016 
-1.68321 6.33014 -1.56428 
-1.69138 6.33232 -1.56073 
-1.65126 6.28254 -1.57189 
-1.66206 6.24755 -1.57566 
-1.67102 6.19904 -1.60283 
-1.68997 6.1578 -1.6518 
-1.74251 6.10565 -1.71955 
-1.75029 6.02693 -1.79772 
-1.75074 6.02699 -1.79862 
-1.79283 5.97737 -1.86357 
-1.83824 5.95015 -1.9323 
-1.87925 5.88531 -2.00628 
-1.9032 5.84404 -2.07758 
-1.99645 5.81763 -2.13177 
-1.9922 5.81461 -2.13187 
-2.01736 5.76731 -2.21714 
-2.04556 5.73154 -2.29266 
-2.13334 5.70644 -2.35452 
-2.2075 5.67144 -2.42853 
-2.22853 5.63093 -2.50251 
-2.33656 5.62478 -2.53747 
-2.35113 5.62767 -2.5329 
-2.41 5.63031 -2.57645 
-2.43489 5.58844 -2.61888 
-2.53026 5.55597 -2.63523 
-2.5558 5.54093 -2.66891 
-2.60844 5.52442 -2.69771 
-2.60847 5.52432 -2.69773 
-2.66785 5.49843 -2.71344 
-2.69325 5.48358 -2.72901 
-2.69582 5.47348 -2.72748 
-2.77267 5.46784 -2.73204 
-2.86139 5.45787 -2.72854 
-2.87547 5.42292 -2.74735 
-2.91732 5.39759 -2.75411 
-3.0002 5.37023 -2.75023 
-3.04782 5.35054 -2.75895 
-3.04751 5.35005 -2.75928 
-3.17988 5.31514 -2.74979 
-3.17288 5.30355 -2.75131 
-3.2533 5.27861 -2.75004 
-3.28668 5.26952 -2.7538 
-3.35583 5.23162 -2.73343 
-3.35465 5.23175 -2.73355 
-3.43997 5.16829 -2.73089 
-3.50412 5.16294 -2.73288 
-3.50056 5.15098 -2.73411 
-3.5073 5.15021 -2.74859 
-3.60796 5.13957 -2.7508 
-3.59332 5.14167 -2.75408 
-3.69566 5.09956 -2.76189 
-3.7567 5.06385 -2.76405 
-3.73666 5.06994 -2.76441 
-3.80355 5.05641 -2.76785 
-3.85663 5.03073 -2.7685 
-3.90347 4.99853 -2.77099 
-3.96833 4.97134 -2.76958 
-4.05849 4.97437 -2.76705 
-4.07843 4.94547 -2.77835 
-4.07989 4.94503 -2.77853 
-4.15091 4.92336 -2.77316 
-4.18649 4.91293 -2.77698 
-4.23861 4.89209 -2.77991 
-4.24862 4.88774 -2.77735 
-4.35476 4.84344 -2.77969 
-4.42761 4.81932 -2.77337 
-4.42628 4.81881 -2.77388 
-4.46772 4.80901 -2.77785 
-4.5484 4.77487 -2.7707 
-4.61192 4.76275 -2.76787 
-4.65541 4.72895 -2.77016 
-4.71336 4.7052 -2.76944 
-4.70394 4.67978 -2.77085 
-4.74111 4.6727 -2.77754 
-4.84222 4.65614 -2.76709 
-4.90778 4.62094 -2.76214 
-4.93258 4.58904 -2.77122 
-4.99257 4.56563 -2.76775 
-5.08041 4.55622 -2.7621 
-5.05492 4.53974 -2.76442 
-5.07197 4.52979 -2.77647 
-5.15141 4.50262 -2.77187 
-5.24165 4.51096 -2.76706 
-5.26049 4.47199 -2.77724 
-5.32026 4.43159 -2.77774 
-5.31196 4.43512 -2.77477 
-5.34789 4.41111 -2.77722 
-5.43609 4.39322 -2.78156 
-5.47494 4.3673 -2.78034 
-5.51266 4.33346 -2.7847 
-5.61866 4.32003 -2.78011 
-5.64836 4.30407 -2.77982 
-5.64313 4.29323 -2.78133 
-5.67866 4.27716 -2.78677 
-5.73223 4.26852 -2.78533 
-5.79981 4.23959 -2.78262 
-5.90156 4.21976 -2.77827 
-5.93644 4.22381 -2.77557 
-5.93633 4.22427 -2.77567 
-6.00476 4.20516 -2.77425 
-6.07808 4.20123 -2.76623 
-6.14084 4.17933 -2.76716 
-6.21162 4.15763 -2.78083 
-6.29269 4.1379 -2.77222 
-6.37104 4.14588 -2.76664 
-6.38411 4.12551 -2.77465 
-6.37788 4.11114 -2.76699 
-6.39386 4.06626 -2.77256 
-6.46025 4.05118 -2.77347 
-6.63634 4.05041 -2.76871 
-6.70881 4.00583 -2.7676 
-6.72038 4.00314 -2.76743 
-6.67805 3.98385 -2.77556 
-6.73168 3.96367 -2.77009 
-6.85983 3.94493 -2.76758 
-6.90603 3.9035 -2.77007 
-6.96687 3.88624 -2.77206 
-6.96824 3.88606 -2.77216 
-6.98826 3.87271 -2.76733 
-6.98294 3.85972 -2.77172 
-7.0543 3.83528 -2.77064 
-7.13447 3.811 -2.76536 
-7.19911 3.77536 -2.77283 
-7.1864 3.76114 -2.76937 
-7.18633 3.76101 -2.76944 
-7.25759 3.74265 -2.76779 
-7.37783 3.71376 -2.76202 
-7.49874 3.67988 -2.76955 
-7.51721 3.67491 -2.76829 
-7.58216 3.65442 -2.76363 
-7.5447 3.65389 -2.76357 
-7.51264 3.63057 -2.77023 
-7.59982 3.60096 -2.77071 
-7.69016 3.57694 -2.77393 
-7.68717 3.57519 -2.77003 
-7.73687 3.55113 -2.77178 
-7.79428 3.52923 -2.77209 
-7.85946 3.52573 -2.76998 
-7.94756 3.49338 -2.76766 
-7.96374 3.48991 -2.76678 
-7.9588 3.46871 -2.77257 
-8.02402 3.4483 -2.76863 
-8.10056 3.43163 -2.77213 
-8.16944 3.42445 -2.7698 
-8.19707 3.3893 -2.76729 
-8.22944 3.3747 -2.77198 
-8.33696 3.35268 -2.77075 
-8.37182 3.31601 -2.77206 
-8.42311 3.29357 -2.77424 
-8.54017 3.29751 -2.75676 
-8.54578 3.30781 -2.75671 
-8.57254 3.27388 -2.75977 
-8.563 3.25277 -2.7652 
-8.66083 3.22129 -2.75685 
-8.73123 3.1946 -2.76437 
-8.77549 3.18457 -2.76175 
-8.77548 3.18493 -2.76177 
-8.88388 3.1561 -2.76324 
-8.89149 3.12892 -2.76846 
-8.94424 3.10941 -2.76248 
-8.96151 3.10827 -2.75945 
-8.97736 3.08463 -2.76005 
-9.07143 3.04197 -2.76336 
-9.10983 3.03411 -2.76353 
-9.16025 3.01521 -2.7626 
-9.21871 2.99826 -2.75771 
-9.27054 2.9801 -2.75805 
-9.3275 2.92827 -2.77119 
-9.38451 2.92468 -2.76686 
-9.38451 2.92478 -2.76685 
-9.4403 2.8908 -2.77274 
-9.50228 2.88275 -2.76273 
-9.60187 2.8356 -2.78105 
-9.60433 2.80899 -2.78156 
-9.62281 2.80863 -2.77447 
-9.68281 2.79958 -2.7669 
-9.68267 2.80025 -2.76641 
-9.7424 2.78126 -2.76702 
-9.78954 2.75079 -2.77213 
-9.82615 2.72745 -2.77582 
-9.88871 2.70603 -2.77962 
-9.96712 2.70191 -2.76264 
-10.0026 2.69688 -2.75866 
-10.0034 2.69707 -2.75846 
-10.0625 2.66283 -2.75966 
-10.173 2.64063 -2.75751 
-10.3135 2.5776 -2.76451 
-10.441 2.55871 -2.75666 
-10.4774 2.55973 -2.75797 
-10.4653 2.53631 -2.76349 
-10.4842 2.51752 -2.77425 
-10.5762 2.48603 -2.77941 
-10.5801 2.48279 -2.7841 
-10.6376 2.46125 -2.78213 
-10.6762 2.45902 -2.78269 
-10.7311 2.43808 -2.79429 
-10.8387 2.40405 -2.80252 
-10.88 2.3863 -2.79296 
-10.9481 2.37811 -2.80263 
-10.9747 2.35865 -2.79219 
-10.9826 2.3453 -2.78217 
-11.0324 2.31764 -2.80243 
-11.0632 2.3154 -2.79451 
-11.1481 2.30007 -2.80279 
-11.1727 2.27769 -2.78943 
-11.1904 2.25802 -2.78936 
-11.2848 2.23577 -2.79723 
-11.274 2.22729 -2.79418 
-11.2933 2.20712 -2.79855 
-11.309 2.1891 -2.79713 
-11.3886 2.16686 -2.79677 
-11.4502 2.13789 -2.78983 
-11.5119 2.11997 -2.79604 
-11.5487 2.10488 -2.7938 
-11.5703 2.10702 -2.79398 
-11.6395 2.07525 -2.78988 
-11.7142 2.05086 -2.77916 
-11.7216 2.03342 -2.78411 
-11.766 2.00776 -2.78827 
-11.797 1.99829 -2.78104 
-11.8734 1.97583 -2.77708 
-11.8703 1.99323 -2.77622 
-11.9214 1.95525 -2.77948 
-12.0136 1.92969 -2.78848 
-12.0991 1.9085 -2.79444 
-12.1961 1.88887 -2.77391 
-12.2515 1.8798 -2.7748 
-12.2518 1.87966 -2.77482 
-12.2854 1.86752 -2.78565 
-12.33 1.83155 -2.77682 
-12.4315 1.79841 -2.77903 
-12.4741 1.77568 -2.76753 
-12.4593 1.78618 -2.75475 
-12.512 1.79723 -2.75221 
-12.4983 1.81293 -2.74796 
-12.5348 1.78268 -2.75633 
-12.6048 1.76186 -2.75902 
-12.6194 1.71645 -2.74665 
-12.7154 1.67396 -2.76171 
-12.7198 1.67319 -2.76226 
-12.8362 1.64454 -2.75397 
-12.8676 1.64268 -2.7538 
-12.8669 1.62861 -2.73757 
-12.9006 1.60435 -2.73422 
-12.9576 1.58963 -2.74025 
-13.0173 1.59361 -2.73367 
-13.0702 1.56592 -2.73883 
-13.1159 1.55194 -2.74435 
-13.1767 1.52791 -2.74868 
-13.1908 1.522 -2.73677 
-13.2661 1.49662 -2.74446 
-13.2934 1.48016 -2.72975 
-13.4442 1.43159 -2.75829 
-13.4897 1.42509 -2.76151 
-13.5071 1.37638 -2.74861 
-13.584 1.33755 -2.74365 
-13.6105 1.34154 -2.73892 
-13.7093 1.32634 -2.72956 
-13.7612 1.33939 -2.72842 
-13.8097 1.27598 -2.72499 
-13.8087 1.27681 -2.72436 
-13.829 1.27628 -2.70288 
-13.8296 1.27736 -2.70263 
-13.9288 1.23706 -2.69604 
-13.9828 1.21592 -2.69803 
-13.9958 1.21479 -2.67912 
-14.0073 1.21593 -2.67913 
-14.049 1.1624 -2.69337 
-14.0894 1.1537 -2.67993 
-14.1789 1.13405 -2.67922 
-14.1295 1.12407 -2.66253 
-14.2459 1.06033 -2.68556 
-14.303 1.04166 -2.66908 
-14.3616 1.06224 -2.67172 
-14.3729 1.01718 -2.6665 
-14.4215 0.962791 -2.67424 
-14.4825 0.941711 -2.66206 
-14.5357 0.914703 -2.62533 
-14.5735 0.862544 -2.60629 
-14.5927 0.873144 -2.60426 
-14.6185 0.857347 -2.59078 
-14.6703 0.81305 -2.57473 
-14.7604 0.770035 -2.54493 
-14.7931 0.720799 -2.53421 
-14.8619 0.615963 -2.49375 
-14.8691 0.507072 -2.45617 
-14.8696 0.506907 -2.45618 
-14.9508 0.453766 -2.39071 
-14.9792 0.420174 -2.29794 
-14.9882 0.341067 -2.23731 
-15.0168 0.295529 -2.16356 
-15.0555 0.281378 -2.08754 
-15.0733 0.283565 -2.08614 
-15.0353 0.161778 -2.01967 
-14.9751 0.123624 -1.94991 
-14.9771 0.0792769 -1.8735 
-15.0271 0.00916882 -1.80459 
-15.0662 -0.185424 -1.74396 
-15.0462 -0.264093 -1.70903 
-15.0684 -0.315366 -1.70822 
-15.0873 -0.365128 -1.67995 
-15.1258 -0.420368 -1.6226 
-15.125 -0.469968 -1.57841 
