# robot.pose.x robot.pose.y robot.pose.theta 
-1.62595 6.37125 -1.55026 
-1.60997 6.36022 -1.55575 
-1.61331 6.36019 -1.55515 
-1.6375 6.37636 -1.54626 
-1.62436 6.35964 -1.54984 
-1.62708 6.36686 -1.5487 
-1.62468 6.36453 -1.55153 
-1.59338 6.36135 -1.55908 
-1.60858 6.36128 -1.55407 
-1.59519 6.35695 -1.54897 
-1.5857 6.34259 -1.56482 
-1.5881 6.35297 -1.55129 
-1.61978 6.36564 -1.54935 
-1.63431 6.37045 -1.54715 
-1.63434 6.37046 -1.54714 
-1.60428 6.33826 -1.56053 
-1.6261 6.3417 -1.55149 
-1.63095 6.34126 -1.54346 
-1.62356 6.31672 -1.55145 
-1.60661 6.27015 -1.56075 
-1.60655 6.27011 -1.5608 
-1.58443 6.20015 -1.57864 
-1.64139 6.17926 -1.59526 
-1.63058 6.10068 -1.65507 
-1.69528 6.08995 -1.70772 
-1.73345 6.0526 -1.78155 
-1.76409 5.98067 -1.85053 
-1.74798 5.97505 -1.85273 
-1.80891 5.92252 -1.91717 
-1.83628 5.88107 -1.99333 
-1.8626 5.8348 -2.06938 
-1.90015 5.79296 -2.14178 
-1.91948 5.75513 -2.2121 
-1.9362 5.70654 -2.28925 
-1.93209 5.69682 -2.28906 
-2.01426 5.67342 -2.35069 
-2.0951 5.65165 -2.41586 
-2.18479 5.65157 -2.47155 
-2.25893 5.63094 -2.5318 
-2.36075 5.61232 -2.56901 
-2.3866 5.6219 -2.56524 
-2.39034 5.58494 -2.61517 
-2.44827 5.56136 -2.64075 
-2.51652 5.54646 -2.66175 
-2.5728 5.53333 -2.68415 
-2.6118 5.4981 -2.69611 
-2.63268 5.47283 -2.72608 
-2.63996 5.47373 -2.72396 
-2.64049 5.47385 -2.72399 
-2.68304 5.45519 -2.72948 
-2.76251 5.43245 -2.73635 
-2.81981 5.41081 -2.74266 
-2.7704 5.40901 -2.74379 
-2.94233 5.39104 -2.7454 
-2.98216 5.34634 -2.75103 
-3.07712 5.33239 -2.75416 
-3.07359 5.32493 -2.75392 
-3.13859 5.28913 -2.75594 
-3.17815 5.28778 -2.75525 
-3.33523 5.28274 -2.74735 
-3.29856 5.25273 -2.7575 
-3.3695 5.22295 -2.75648 
-3.40391 5.22712 -2.75725 
-3.46779 5.20635 -2.76535 
-3.52035 5.17169 -2.76938 
-3.55149 5.16073 -2.77561 
-3.54447 5.16255 -2.77563 
-3.60671 5.15752 -2.77062 
-3.63058 5.09577 -2.7771 
-3.69502 5.08973 -2.77294 
-3.74564 5.06834 -2.77593 
-3.83228 5.04408 -2.76659 
-3.83201 5.04403 -2.76652 
-3.90194 5.01157 -2.76771 
-3.92002 5.01486 -2.77518 
-3.92964 5.03507 -2.77247 
-4.03341 4.95419 -2.77545 
-4.05184 4.95639 -2.77428 
-4.08777 4.94731 -2.78008 
-4.14314 4.91343 -2.77821 
-4.16055 4.88402 -2.78588 
-4.25133 4.86531 -2.78045 
-4.29225 4.85887 -2.78639 
-4.36692 4.81621 -2.78231 
-4.45991 4.80843 -2.76977 
-4.49427 4.78563 -2.77186 
-4.50593 4.78822 -2.76884 
-4.55616 4.75818 -2.77096 
-4.62307 4.74098 -2.76739 
-4.60805 4.71056 -2.78328 
-4.60853 4.71059 -2.78336 
-4.76309 4.66055 -2.77248 
-4.78719 4.66354 -2.76593 
-4.79951 4.64685 -2.78097 
-4.87258 4.62564 -2.77609 
-4.92025 4.5976 -2.77699 
-5.01297 4.59732 -2.76697 
-5.04829 4.55621 -2.77304 
-5.11904 4.55372 -2.76876 
-5.10621 4.53541 -2.77143 
-5.14924 4.51443 -2.77785 
-5.19038 4.49606 -2.77459 
-5.27612 4.47275 -2.77294 
-5.32166 4.46725 -2.77712 
-5.37274 4.43734 -2.77491 
-5.37214 4.4372 -2.77511 
-5.41472 4.40805 -2.78087 
-5.49376 4.3905 -2.77538 
-5.53936 4.36894 -2.77953 
-5.60743 4.34394 -2.77281 
-5.65756 4.32433 -2.77388 
-5.65212 4.32168 -2.77552 
-5.71032 4.30293 -2.77525 
-5.75749 4.27689 -2.77923 
-5.84749 4.27283 -2.76727 
-5.88604 4.2354 -2.77338 
-5.91841 4.21623 -2.77629 
-5.98712 4.19824 -2.77613 
-5.98343 4.19748 -2.77685 
-6.09748 4.20639 -2.75964 
-6.19986 4.1682 -2.76961 
-6.23693 4.14484 -2.76782 
-6.27763 4.12166 -2.76524 
-6.34695 4.09369 -2.76898 
-6.36936 4.09408 -2.76892 
-6.42172 4.06322 -2.781 
-6.54726 4.04776 -2.7689 
-6.60227 4.016 -2.77239 
-6.59311 3.99202 -2.77905 
-6.67343 3.97713 -2.7742 
-6.81043 3.98863 -2.76025 
-6.80703 3.97609 -2.77227 
-6.79585 3.94799 -2.77155 
-6.86395 3.9264 -2.76808 
-6.85797 3.91318 -2.77174 
-6.9966 3.89012 -2.76976 
-6.96108 3.84205 -2.7764 
-6.95894 3.83866 -2.77668 
-7.01953 3.82473 -2.77536 
-7.1292 3.82659 -2.76791 
-7.18735 3.80361 -2.76939 
-7.22846 3.78457 -2.77067 
-7.38846 3.79091 -2.75561 
-7.44155 3.8067 -2.75331 
-7.5012 3.7819 -2.75242 
-7.55909 3.77395 -2.75824 
-7.62354 3.75017 -2.75547 
-7.69206 3.75508 -2.75277 
-7.73824 3.73805 -2.74552 
-7.78231 3.70672 -2.7532 
-7.78303 3.71009 -2.75328 
-7.86227 3.70403 -2.75708 
-7.88432 3.6683 -2.75228 
-7.8917 3.6336 -2.74909 
-7.98874 3.60477 -2.74906 
-8.05368 3.57768 -2.74835 
-8.12379 3.56015 -2.74682 
-8.12881 3.56004 -2.74616 
-8.17133 3.52502 -2.75326 
-8.22396 3.52317 -2.74737 
-8.27381 3.46003 -2.7556 
-8.34559 3.45553 -2.74807 
-8.37777 3.43142 -2.75544 
-8.37477 3.40452 -2.75941 
-8.46052 3.39141 -2.74778 
-8.51602 3.35814 -2.75963 
-8.56842 3.36075 -2.74686 
-8.63291 3.32973 -2.75282 
-8.65435 3.31403 -2.74979 
-8.742 3.28129 -2.74905 
-8.74034 3.265 -2.75447 
-8.79458 3.26962 -2.74673 
-8.8318 3.26418 -2.74884 
-8.89902 3.22144 -2.75733 
-8.95887 3.1934 -2.74977 
-9.02179 3.15938 -2.75551 
-9.02211 3.15934 -2.75548 
-9.07636 3.1334 -2.76504 
-9.13276 3.13169 -2.74874 
-9.20068 3.11254 -2.74465 
-9.25123 3.08839 -2.74269 
-9.30475 3.06895 -2.73218 
-9.35487 3.0514 -2.7413 
-9.36113 3.05081 -2.74463 
-9.40583 3.03347 -2.74176 
-9.46537 2.99912 -2.74628 
-9.53245 2.96978 -2.74841 
-9.57693 2.93628 -2.75158 
-9.63515 2.91874 -2.75297 
-9.66678 2.90329 -2.74957 
-9.6667 2.90321 -2.74958 
-9.7439 2.8724 -2.75725 
-9.74779 2.87756 -2.73837 
-9.85067 2.86138 -2.74052 
-9.89161 2.83274 -2.74563 
-9.96391 2.81372 -2.73916 
-9.945 2.78618 -2.7436 
-10.0062 2.76975 -2.75683 
-10.1002 2.7371 -2.76664 
-10.1432 2.71551 -2.76447 
-10.1947 2.68485 -2.74936 
-10.1947 2.68483 -2.74922 
-10.2363 2.66533 -2.75236 
-10.2734 2.63954 -2.74259 
-10.3307 2.63148 -2.7552 
-10.3304 2.63152 -2.7552 
-10.4552 2.57739 -2.76174 
-10.4888 2.56378 -2.77009 
-10.5131 2.53914 -2.76746 
-10.5716 2.53589 -2.76424 
-10.5976 2.52459 -2.77328 
-10.6727 2.49624 -2.77051 
-10.7416 2.46837 -2.78544 
-10.7989 2.44426 -2.79845 
-10.8485 2.43342 -2.8067 
-10.8905 2.41201 -2.78389 
-10.8903 2.43043 -2.77721 
-10.9459 2.41154 -2.781 
-11.0004 2.38745 -2.77828 
-11.0218 2.36717 -2.78329 
-11.1059 2.34671 -2.77879 
-11.1759 2.34594 -2.78663 
-11.1956 2.3449 -2.78783 
-11.1906 2.33304 -2.78196 
-11.2604 2.31581 -2.78159 
-11.3587 2.30341 -2.78838 
-11.4427 2.24655 -2.79489 
-11.496 2.23185 -2.78929 
-11.493 2.22624 -2.78623 
-11.5865 2.20359 -2.79611 
-11.6349 2.18158 -2.78901 
-11.6695 2.1636 -2.78577 
-11.7542 2.14375 -2.78733 
-11.7993 2.11328 -2.77665 
-11.8585 2.09674 -2.7704 
-11.9517 2.07097 -2.76121 
-11.9616 2.07028 -2.76589 
-11.9871 2.0521 -2.76529 
-11.924 2.04351 -2.76815 
-11.9856 2.00556 -2.76943 
-12.0877 1.97738 -2.76404 
-12.0878 1.99419 -2.76316 
-12.1521 1.95207 -2.77097 
-12.2053 1.92776 -2.76767 
-12.2396 1.91777 -2.77243 
-12.2657 1.89782 -2.76653 
-12.3428 1.86237 -2.77544 
-12.3662 1.86575 -2.76433 
-12.3667 1.86577 -2.76456 
-12.4564 1.82507 -2.77766 
-12.5134 1.81421 -2.76316 
-12.5483 1.78619 -2.76392 
-12.6035 1.7654 -2.77123 
-12.6155 1.74566 -2.75354 
-12.6153 1.74551 -2.75351 
-12.7306 1.71748 -2.7749 
-12.7885 1.69965 -2.779 
-12.8669 1.67441 -2.78453 
-12.8503 1.648 -2.77187 
-12.8846 1.63252 -2.76445 
-12.8846 1.63231 -2.76446 
-12.9847 1.60378 -2.77587 
-12.9847 1.60366 -2.77587 
-13.0284 1.62144 -2.77458 
-13.0707 1.5571 -2.76277 
-13.1745 1.56593 -2.78038 
-13.1743 1.56602 -2.78033 
-13.2421 1.52208 -2.78359 
-13.3037 1.49497 -2.78473 
-13.486 1.49725 -2.8189 
-13.4182 1.46533 -2.78457 
-13.4417 1.45635 -2.77853 
-13.5102 1.48539 -2.76375 
-13.535 1.46261 -2.75849 
-13.535 1.46261 -2.75849 
-13.5826 1.41459 -2.77018 
-13.5314 1.45746 -2.73584 
-13.685 1.41292 -2.73879 
-13.7874 1.33491 -2.75338 
-13.8771 1.32209 -2.75209 
-13.9215 1.31524 -2.7361 
-13.9215 1.31526 -2.73609 
-13.9636 1.29068 -2.72551 
-14.0231 1.25026 -2.72528 
-14.0623 1.22617 -2.7131 
-14.1054 1.20861 -2.69972 
-14.1258 1.18144 -2.69869 
-14.1753 1.14716 -2.69369 
-14.1761 1.14657 -2.69454 
-14.243 1.12905 -2.69275 
-14.3035 1.10613 -2.69201 
-14.3479 1.08668 -2.69082 
-14.4507 1.06053 -2.67858 
-14.5271 0.985015 -2.68317 
-14.5229 0.998309 -2.67859 
-14.5995 0.965296 -2.65744 
-14.6709 0.93577 -2.61948 
-14.711 0.881332 -2.57986 
-14.7216 0.868086 -2.53456 
-14.758 0.797515 -2.47797 
-14.7652 0.795059 -2.47907 
-14.784 0.749621 -2.41319 
-14.8353 0.694707 -2.36409 
-14.8466 0.576328 -2.33447 
-14.876 0.628373 -2.27208 
-14.9434 0.506645 -2.23611 
-14.9988 0.494777 -2.23831 
-14.969 0.515082 -2.17482 
-14.9925 0.471968 -2.12079 
-14.9954 0.429995 -2.06049 
-14.9728 0.387091 -1.98408 
-14.992 0.340446 -1.93869 
-15.0089 0.293718 -1.89526 
-15.0239 0.246393 -1.86067 
-15.017 0.246363 -1.86266 
-14.9768 0.153574 -1.77127 
-14.926 -0.102519 -1.74594 
-14.9457 -0.146064 -1.69908 
-14.9478 -0.19546 -1.66032 
-15.0014 -0.251603 -1.65631 
-14.9986 -0.30092 -1.6561 
-14.9555 -0.346511 -1.67637 
-14.8948 -0.394333 -1.60633 
-14.8852 -0.443969 -1.63717 
-14.9267 -0.497355 -1.59155 
-14.9502 -0.585222 -1.62629 
-14.9039 -0.582747 -1.64174 
-14.7836 -0.620656 -1.63748 
-14.8567 -0.678899 -1.61063 
-14.9061 -0.734056 -1.58703 
-14.9444 -0.788813 -1.57247 
-14.9522 -0.841105 -1.60054 
-14.9478 -0.892149 -1.60054 
-14.9436 -0.941699 -1.60626 
-14.9251 -0.991708 -1.60992 
-14.8964 -0.983568 -1.6072 
-14.8855 -1.06909 -1.60088 
-14.8813 -1.07657 -1.60261 
-14.8819 -1.12873 -1.5957 
-14.9146 -1.18167 -1.56276 
-14.8918 -1.23024 -1.60955 
-14.8982 -1.4071 -1.60441 
-14.9216 -1.42235 -1.58901 
-14.9606 -1.40639 -1.59614 
-14.9382 -1.5121 -1.56921 
-14.9385 -1.50499 -1.56823 
-14.9018 -1.49714 -1.5816 
-14.9118 -1.61427 -1.56266 
-14.9303 -1.66595 -1.51241 
-14.934 -1.73398 -1.49076 
-14.9248 -1.77375 -1.52431 
-14.8815 -2.31682 -1.49198 
-14.9036 -2.31287 -1.48505 
-14.9414 -2.3954 -1.46821 
-14.9501 -2.42625 -1.46829 
-15.0209 -2.3725 -1.43119 
-14.9764 -2.32761 -1.4214 
-14.9556 -2.61302 -1.43197 
-14.9483 -2.66425 -1.42485 
-14.9409 -2.71412 -1.42167 
-14.7643 -2.71395 -1.47636 
-14.7761 -2.78385 -1.46156 
-14.7688 -2.89395 -1.44824 
-14.8664 -2.88804 -1.40491 
-14.8535 -2.96214 -1.41785 
-14.8167 -3.0319 -1.44135 
-14.8015 -3.02316 -1.43994 
-14.84 -3.08742 -1.40698 
-14.838 -3.13361 -1.39375 
-14.8643 -3.11641 -1.37594 
-14.832 -3.2613 -1.37709 
-14.8092 -3.31138 -1.38295 
-14.8097 -3.31268 -1.3827 
-14.7997 -3.36595 -1.35958 
-14.7206 -3.62462 -1.39033 
-14.6698 -3.60467 -1.37605 
-14.7117 -3.6118 -1.35442 
-14.708 -3.60469 -1.3552 
-14.8199 -3.634 -1.34227 
-14.7971 -3.66992 -1.32907 
-14.7491 -3.71039 -1.32002 
-14.6713 -3.70281 -1.3053 
-14.6569 -3.831 -1.31054 
-14.6405 -3.87249 -1.27992 
-14.6405 -3.87334 -1.2791 
-14.6091 -3.93721 -1.26673 
-14.5914 -4.00768 -1.29429 
-14.4879 -4.07669 -1.3083 
-14.5517 -3.85134 -1.33503 
-14.5136 -3.84185 -1.34027 
-14.5084 -3.86298 -1.33671 
-14.5101 -3.85632 -1.33677 
-14.5163 -3.93447 -1.34119 
-14.5473 -3.99742 -1.36093 
-14.5387 -4.10206 -1.35854 
-14.5028 -4.11962 -1.35848 
-14.5277 -4.14895 -1.39834 
-14.4997 -4.14195 -1.38888 
-14.5201 -4.14958 -1.38871 
-14.483 -4.21859 -1.37458 
-14.4418 -4.22332 -1.36552 
-14.4434 -4.33679 -1.36816 
-14.4103 -4.31628 -1.37653 
-14.4222 -4.39321 -1.37618 
-14.419 -4.42247 -1.3675 
-14.4376 -4.46589 -1.38272 
-14.4318 -4.47729 -1.40936 
-14.3962 -4.49744 -1.37047 
-14.3999 -4.53087 -1.34093 
-14.356 -4.62159 -1.34752 
-14.3529 -4.6854 -1.34734 
-14.395 -4.68916 -1.32803 
-14.3294 -4.74532 -1.32172 
-14.3103 -4.79531 -1.32176 
-14.3158 -4.88642 -1.29873 
-14.3193 -4.95198 -1.2791 
-14.324 -4.93659 -1.24183 
-14.3368 -4.93851 -1.23541 
-14.3088 -5.02126 -1.23173 
-14.23 -5.09896 -1.21592 
-14.2415 -5.11459 -1.18528 
-14.2013 -5.16255 -1.20172 
-14.1425 -5.24516 -1.16375 
-14.1134 -5.30829 -1.16751 
-14.0702 -5.35671 -1.15705 
-14.0949 -5.37257 -1.13924 
-14.0838 -5.46917 -1.14478 
-14.0596 -5.53192 -1.12072 
-13.9968 -5.61081 -1.12014 
-13.9368 -5.59463 -1.07949 
-13.9283 -5.5897 -1.07792 
-13.9161 -5.6475 -1.07685 
-13.8624 -5.70742 -1.05868 
-13.8594 -5.74064 -1.04811 
-13.8186 -5.77317 -1.04733 
-13.7924 -5.83473 -1.04991 
-13.7936 -5.83303 -1.04929 
-13.7764 -5.8714 -1.03637 
-13.8317 -5.90454 -1.02668 
-13.8749 -5.97467 -1.01466 
-13.8052 -6.03557 -1.01736 
-13.6503 -6.03114 -1.01604 
-13.655 -6.10444 -1.00088 
-13.7023 -6.13343 -0.994231 
-13.6264 -6.15757 -0.985912 
-13.6269 -6.19467 -0.967326 
-13.5828 -6.24626 -0.96411 
-13.4654 -6.31227 -0.952006 
-13.4321 -6.39178 -0.956468 
-13.3433 -6.42434 -0.943121 
-13.3112 -6.41684 -0.950967 
-13.2687 -6.46485 -0.922231 
-13.2453 -6.49114 -0.893759 
-13.0981 -6.49705 -0.87937 
-13.1571 -6.44467 -0.829426 
-13.106 -6.45471 -0.84495 
-13.0443 -6.57701 -0.811377 
-12.9928 -6.59599 -0.792728 
-12.9409 -6.61658 -0.788532 
-12.9458 -6.6483 -0.785384 
-12.9716 -6.78987 -0.735724 
-12.9061 -6.8226 -0.709806 
-12.8795 -6.84316 -0.714911 
-12.8784 -6.84209 -0.714956 
-12.7552 -6.87749 -0.64978 
-12.7815 -6.91732 -0.58443 
-12.6503 -6.83187 -0.566524 
-12.5566 -6.84758 -0.541633 
-12.4975 -6.86262 -0.494058 
-12.5494 -6.91255 -0.475221 
-12.5148 -6.92586 -0.457862 
-12.4763 -6.96622 -0.448265 
-12.3733 -6.94044 -0.455995 
-12.3516 -6.98307 -0.430257 
-12.2976 -7.05118 -0.410606 
-12.2911 -7.05101 -0.412272 
-12.2506 -7.07912 -0.397885 
-12.2193 -7.09678 -0.394104 
-12.1127 -7.1058 -0.404913 
-12.08 -7.07939 -0.418872 
-11.9973 -7.09458 -0.421887 
-11.891 -7.11858 -0.399164 
-11.8907 -7.1181 -0.399108 
-11.7875 -7.10864 -0.411606 
-11.8046 -7.17085 -0.383399 
-11.7305 -7.17747 -0.390172 
-11.7024 -7.20948 -0.38714 
-11.6276 -7.25925 -0.398451 
-11.6508 -7.29322 -0.387302 
-11.6432 -7.29648 -0.38054 
-11.5033 -7.28066 -0.399364 
-11.4834 -7.31894 -0.367134 
-11.4691 -7.3738 -0.355654 
-11.3744 -7.39814 -0.368122 
-11.3475 -7.42404 -0.356719 
-11.3477 -7.42416 -0.356626 
-11.2278 -7.40584 -0.36883 
-11.2033 -7.43589 -0.35168 
-11.1851 -7.48585 -0.336346 
-11.1174 -7.4983 -0.333733 
-11.0434 -7.51548 -0.344259 
-11.0116 -7.51732 -0.349463 
-10.9507 -7.51699 -0.351359 
-10.8597 -7.53866 -0.359517 
-10.8569 -7.56299 -0.340452 
-10.787 -7.57818 -0.343148 
-10.716 -7.59337 -0.349521 
-10.6914 -7.6222 -0.339836 
-10.6871 -7.62186 -0.340397 
-10.5996 -7.64155 -0.355148 
-10.5514 -7.6679 -0.339788 
-10.5509 -7.68173 -0.330425 
-10.4387 -7.71111 -0.358688 
-10.3102 -7.72121 -0.339037 
-10.3022 -7.7161 -0.33847 
-10.2491 -7.73441 -0.334394 
-10.2952 -7.76202 -0.338178 
-10.27 -7.95545 -0.325544 
-10.3224 -7.96939 -0.315882 
-10.214 -7.97864 -0.313977 
-10.0921 -7.98513 -0.329078 
-10.1102 -7.94458 -0.327935 
-10.1525 -7.9918 -0.311191 
-10.0958 -7.99369 -0.318734 
-10.1345 -7.98281 -0.31542 
-10.0971 -7.96264 -0.332812 
-10.1195 -7.95147 -0.324302 
-10.1243 -7.96463 -0.321996 
-10.1363 -7.97877 -0.31865 
-10.1455 -7.97919 -0.312802 
-10.1481 -7.97492 -0.313896 
-10.1474 -7.98214 -0.30725 
-10.125 -7.96936 -0.319675 
-10.1658 -7.98108 -0.310446 
-10.1662 -7.98116 -0.310312 
-10.1666 -7.97582 -0.311782 
-10.1662 -7.98023 -0.31389 
-10.1389 -7.97581 -0.315987 
-10.1388 -7.9745 -0.319671 
-10.1384 -7.9794 -0.313333 
-10.1384 -7.97933 -0.313216 
-10.1388 -7.97353 -0.315504 
