# robot.pose.x robot.pose.y robot.pose.theta 
-9.94387 -7.77069 -3.06489 
-9.92634 -7.76215 -3.06372 
-9.9341 -7.76073 -3.06305 
-9.9617 -7.73936 -3.05482 
-9.98935 -7.72748 -3.04744 
-9.96191 -7.76124 -3.05949 
-10.0011 -7.73767 -3.04833 
-9.98166 -7.74266 -3.05321 
-9.95499 -7.73332 -3.05446 
-10.0784 -7.72107 -3.03993 
-9.95121 -7.77485 -3.06789 
-9.94459 -7.77701 -3.07014 
-9.99446 -7.73679 -3.04745 
-10.0268 -7.7312 -3.04595 
-9.94781 -7.76333 -3.06417 
-9.9591 -7.73984 -3.054 
-9.91917 -7.75792 -3.06449 
-9.94915 -7.7605 -3.06133 
-9.97688 -7.72741 -3.04821 
-10.0797 -7.74269 -3.0463 
-9.94399 -7.78107 -3.06777 
-9.9472 -7.73438 -3.05611 
-9.9722 -7.79201 -3.06824 
-9.96634 -7.75546 -3.05595 
-9.91755 -7.82069 -3.07656 
-9.95084 -7.73611 -3.05551 
-9.96232 -7.73159 -3.05289 
-9.96248 -7.73169 -3.05288 
-9.96499 -7.75077 -3.05738 
-9.9742 -7.75695 -3.05584 
-9.99929 -7.74715 -3.05167 
-10.0407 -7.7472 -3.05298 
-9.98769 -7.73614 -3.05005 
-9.99842 -7.74205 -3.05279 
-9.99827 -7.74203 -3.0528 
-9.94155 -7.73914 -3.05769 
-9.9665 -7.75341 -3.0589 
-9.94759 -7.72685 -3.05221 
-9.93948 -7.76187 -3.06306 
-9.95252 -7.79675 -3.07488 
-9.9736 -7.74423 -3.05403 
-9.93059 -7.76616 -3.06363 
-9.95996 -7.73956 -3.05597 
-9.93823 -7.76296 -3.06257 
-9.99715 -7.74319 -3.0519 
-9.92472 -7.76155 -3.0647 
-9.96951 -7.73437 -3.05379 
-9.96965 -7.73439 -3.05378 
-9.98974 -7.75632 -3.05877 
-9.97718 -7.76162 -3.05915 
-9.98779 -7.76026 -3.05892 
-9.9761 -7.7527 -3.05636 
-9.98559 -7.77072 -3.06204 
-9.95085 -7.77051 -3.06558 
-9.94646 -7.75774 -3.06207 
-9.96871 -7.7427 -3.05489 
-10.0113 -7.73495 -3.04803 
-10.017 -7.80084 -3.07313 
-9.97288 -7.75827 -3.05853 
-9.95421 -7.75139 -3.05982 
-9.99491 -7.73572 -3.0484 
-9.99093 -7.74992 -3.05492 
-9.97566 -7.73758 -3.05269 
-9.99345 -7.74427 -3.05241 
-9.96827 -7.76642 -3.06119 
-9.98882 -7.72446 -3.04846 
-9.98874 -7.72446 -3.04845 
-10.0156 -7.73222 -3.04844 
-9.95381 -7.75535 -3.05983 
-9.92752 -7.76012 -3.06424 
-9.9302 -7.77074 -3.06606 
-9.9306 -7.7662 -3.06526 
-9.93054 -7.76617 -3.06526 
-9.96175 -7.74482 -3.05599 
-10.0053 -7.73475 -3.04695 
-9.94647 -7.76572 -3.0658 
-9.96405 -7.74326 -3.05451 
-10.0019 -7.73685 -3.04952 
-10.002 -7.73687 -3.04951 
-9.95139 -7.76565 -3.06436 
-9.91382 -7.77705 -3.0682 
-9.91998 -7.77598 -3.06803 
-9.95646 -7.75214 -3.05867 
-9.99604 -7.73117 -3.04797 
-10.0182 -7.73479 -3.0468 
-9.9577 -7.7459 -3.05924 
-10.012 -7.7346 -3.04718 
-10.0036 -7.73375 -3.0471 
-9.95902 -7.75165 -3.05993 
-10.0672 -7.72989 -3.04207 
-10.0202 -7.72833 -3.04435 
-10.0203 -7.72839 -3.04435 
-9.98421 -7.75846 -3.05746 
-10.0146 -7.74304 -3.05056 
-9.9755 -7.75894 -3.0588 
-9.98315 -7.73883 -3.0514 
-9.98254 -7.7451 -3.05503 
-10.0131 -7.78941 -3.06759 
-9.98044 -7.78309 -3.06669 
-9.97028 -7.79239 -3.08475 
-9.94732 -7.76187 -3.06228 
-9.89609 -7.78819 -3.07628 
-9.99165 -7.73775 -3.05664 
-10.0072 -7.74659 -3.05698 
-10.0073 -7.7466 -3.05698 
-10.0181 -7.71573 -3.04461 
-9.97053 -7.75196 -3.05782 
-10.0136 -7.74825 -3.05381 
-9.98905 -7.7537 -3.05346 
-9.9663 -7.76017 -3.05985 
-9.98513 -7.7575 -3.05917 
-9.97782 -7.75827 -3.058 
-9.99837 -7.74939 -3.05095 
-9.96439 -7.75356 -3.05865 
-10 -7.7339 -3.04753 
-10.0093 -7.73513 -3.04827 
-9.97375 -7.75386 -3.05876 
-9.94455 -7.75366 -3.06023 
-9.99046 -7.70756 -3.03832 
-9.97649 -7.78419 -3.06462 
-9.95617 -7.74999 -3.05686 
-10.0624 -7.72034 -3.03859 
-9.94308 -7.76906 -3.06733 
-10.002 -7.71996 -3.0438 
-10.026 -7.72125 -3.04266 
-10.054 -7.73462 -3.04545 
-10.0663 -7.73642 -3.04471 
-10.0291 -7.75534 -3.05857 
-9.95965 -7.77343 -3.07168 
-9.90865 -7.77861 -3.07094 
-9.90853 -7.77871 -3.07097 
-10.0056 -7.74299 -3.04958 
-10.0744 -7.73361 -3.04147 
-9.98102 -7.75561 -3.0562 
-9.95223 -7.75534 -3.05969 
-9.95668 -7.73999 -3.05504 
-9.98904 -7.7478 -3.05376 
-9.937 -7.76696 -3.06309 
-9.97549 -7.73817 -3.05309 
-10.0112 -7.75172 -3.05312 
-9.96323 -7.78457 -3.07501 
-10.0361 -7.7421 -3.06028 
-10.0331 -7.76811 -3.08097 
-10.0287 -7.76263 -3.08038 
-10.0858 -7.75169 -3.09638 
-10.1584 -7.7738 -3.12345 
-10.218 -7.67737 -3.12924 
-10.3064 -7.7101 3.09116 
-10.3003 -7.71271 3.01949 
-10.6114 -7.74793 2.9655 
-10.6047 -7.75388 2.96023 
-10.5363 -7.70673 2.92397 
-10.5058 -7.64609 2.89352 
-10.5676 -7.65712 2.85098 
-10.6183 -7.63016 2.81368 
-10.7562 -7.57849 2.80703 
-10.7655 -7.57702 2.80671 
-10.8263 -7.53424 2.82243 
-10.9194 -7.5323 2.80329 
-11.0013 -7.51628 2.79038 
-11.0048 -7.49655 2.78666 
-11.0442 -7.46499 2.78421 
-11.0279 -7.46522 2.7827 
-11.0465 -7.45425 2.77465 
-10.9756 -7.41366 2.75837 
-11.1798 -7.389 2.76558 
-11.2042 -7.36832 2.77168 
-11.247 -7.36571 2.76198 
-11.3018 -7.32805 2.7767 
-11.3035 -7.31973 2.7798 
-11.3768 -7.30321 2.78097 
-11.4263 -7.29125 2.77087 
-11.4413 -7.27733 2.77223 
-11.5312 -7.26363 2.76143 
-11.6106 -7.21168 2.77957 
-11.642 -7.22065 2.75323 
-11.6668 -7.22532 2.74869 
-11.7789 -7.25002 2.72969 
-11.779 -7.16254 2.72783 
-11.8214 -7.1543 2.7001 
-11.8755 -7.1284 2.68658 
-11.8932 -7.11071 2.68781 
-11.9008 -7.05452 2.69049 
-11.9719 -7.068 2.66706 
-12.0375 -7.02037 2.66203 
-12.0205 -7.01368 2.6603 
-12.0428 -6.94511 2.65789 
-12.0738 -6.89073 2.66675 
-12.1343 -6.89721 2.65266 
-12.1845 -6.91843 2.63354 
-12.24 -6.87344 2.63865 
-12.3063 -6.82293 2.65175 
-12.3565 -6.78776 2.676 
-12.4574 -6.69267 2.6963 
-12.427 -6.68987 2.70054 
-12.4583 -6.76259 2.68521 
-12.4908 -6.76548 2.69265 
-12.5693 -6.72416 2.70286 
-12.6687 -6.76209 2.69511 
-12.7251 -6.6573 2.72607 
-12.7786 -6.61627 2.72257 
-12.7315 -6.6136 2.72801 
-12.7818 -6.62655 2.70099 
-12.8795 -6.59025 2.68781 
-12.8686 -6.55531 2.67374 
-12.9286 -6.51454 2.67185 
-12.9929 -6.47497 2.66614 
-13.0332 -6.46114 2.63883 
-13.0403 -6.47444 2.63618 
-13.0992 -6.47047 2.61971 
-13.1697 -6.4327 2.60162 
-13.1916 -6.36664 2.59165 
-13.2267 -6.31776 2.56967 
-13.2298 -6.3003 2.57127 
-13.2305 -6.29939 2.57144 
-13.3537 -6.22876 2.47717 
-13.3452 -6.10595 2.45623 
-13.4381 -6.11478 2.41062 
-13.5173 -6.2131 2.33793 
-13.5264 -5.9992 2.29711 
-13.552 -6.01544 2.29394 
-13.5296 -5.92876 2.27884 
-13.5904 -5.83687 2.23863 
-13.6913 -5.76384 2.18823 
-13.7378 -5.7193 2.1918 
-13.8061 -5.61608 2.12945 
-13.8284 -5.50315 2.11158 
-13.8478 -5.45876 2.11329 
-13.8831 -5.50713 2.05408 
-13.8741 -5.45749 2.02845 
-13.9629 -5.38425 2.02377 
-13.9666 -5.29153 1.98933 
-13.9444 -5.29785 1.98813 
-13.9855 -5.29804 1.93947 
-13.9895 -5.29537 1.93342 
-13.9696 -5.22395 1.93166 
-13.9382 -5.15738 1.91985 
-13.9897 -5.11397 1.9088 
-13.9841 -5.03734 1.90518 
-14.026 -5.03346 1.89283 
-14.0807 -4.97711 1.89529 
-14.0856 -4.96165 1.90486 
-14.1291 -4.84386 1.93181 
-14.1778 -4.78376 1.94946 
-14.1865 -4.7649 1.95397 
-14.1101 -4.70051 1.97912 
-14.1526 -4.66108 1.97306 
-14.1726 -4.6712 1.9652 
-14.269 -4.57772 1.95042 
-14.2488 -4.56394 1.94426 
-14.2992 -4.54404 1.96729 
-14.2803 -4.46703 1.98044 
-14.2912 -4.36956 1.97718 
-14.2936 -4.37078 1.97726 
-14.2857 -4.39108 1.97511 
-14.3127 -4.31507 1.97011 
-14.3761 -4.26969 1.93128 
-14.4259 -4.24351 1.94328 
-14.3774 -4.16074 1.94034 
-14.4359 -4.08296 1.93765 
-14.4237 -4.04728 1.93981 
-14.4337 -3.98659 1.91292 
-14.446 -3.9648 1.8861 
-14.4607 -3.89663 1.88423 
-14.4593 -3.85714 1.86264 
-14.4769 -3.78181 1.84887 
-14.4872 -3.72642 1.84297 
-14.4744 -3.75281 1.83826 
-14.5012 -3.64742 1.83155 
-14.5322 -3.59608 1.81005 
-14.5452 -3.51894 1.81037 
-14.5891 -3.48588 1.79734 
-14.5586 -3.43324 1.8012 
-14.566 -3.43787 1.80086 
-14.598 -3.37387 1.7926 
-14.6248 -3.32742 1.77624 
-14.6284 -3.26298 1.77178 
-14.6175 -3.18355 1.76469 
-14.6738 -3.16318 1.74251 
-14.6795 -3.15082 1.74114 
-14.6863 -3.09498 1.71877 
-14.6487 -3.01778 1.69873 
-14.6468 -2.98249 1.69686 
-14.6684 -2.90968 1.67675 
-14.6919 -2.84393 1.66241 
-14.7118 -2.8488 1.66518 
-14.6823 -2.80835 1.65692 
-14.6841 -2.74088 1.65257 
-14.6569 -2.69797 1.65801 
-14.6546 -2.62981 1.66237 
-14.6546 -2.63045 1.66227 
-14.6494 -2.63244 1.65982 
-14.6582 -2.59476 1.64518 
-14.6577 -2.46583 1.64815 
-14.7283 -1.98916 1.65019 
-14.7339 -1.93092 1.66044 
-14.7634 -1.88927 1.64584 
-14.7671 -1.80092 1.65411 
-14.7359 -1.75976 1.64779 
-14.7359 -1.75938 1.64785 
-14.7713 -1.69193 1.6391 
-14.78 -1.66047 1.66134 
-14.7562 -1.63854 1.62041 
-14.7849 -1.55069 1.66127 
-14.9169 -1.49294 1.65316 
-14.9166 -1.48648 1.65097 
-14.9212 -1.43083 1.65444 
-14.9195 -1.4315 1.65295 
-14.9145 -1.27433 1.63191 
-14.8808 -1.2488 1.63563 
-14.8931 -1.15739 1.6085 
-14.8932 -1.15768 1.60829 
-14.9641 -1.10387 1.60961 
-14.952 -1.0566 1.6112 
-14.9695 -0.99469 1.60562 
-15.0021 -0.924418 1.59885 
-15.0167 -0.885395 1.59628 
-14.9995 -0.825802 1.58408 
-15.0018 -0.81079 1.58356 
-14.9718 -0.754136 1.58792 
-15.0231 -0.71007 1.58255 
-14.9744 -0.642734 1.57102 
-14.9743 -0.588633 1.57469 
-14.9497 -0.544839 1.56989 
-14.9502 -0.544935 1.56991 
-14.9167 -0.47344 1.56218 
-14.9383 -0.431924 1.56615 
-14.9858 -0.349455 1.55575 
-14.9792 -0.288134 1.55606 
-14.9809 -0.230915 1.56237 
-14.956 -0.187803 1.56873 
-14.9582 -0.178051 1.56575 
-14.9608 -0.11591 1.56531 
-14.9627 -0.113477 1.56487 
-14.9821 -0.00959444 1.56813 
-14.9791 -0.00906048 1.56804 
-14.9472 0.126091 1.56544 
-14.9253 0.184499 1.56495 
-14.9203 0.182533 1.56572 
-14.9662 0.233945 1.5636 
-14.9229 0.246202 1.56054 
-14.967 0.30581 1.55551 
-14.9364 0.322997 1.55127 
-14.9293 0.494392 1.54718 
-14.9232 0.545051 1.54487 
-14.9225 0.544493 1.54507 
-14.9089 0.604103 1.53382 
-14.918 0.685721 1.5082 
-14.8773 0.714379 1.47457 
-14.8869 0.800459 1.42316 
-14.8935 0.869367 1.37223 
-14.8962 0.869624 1.37202 
-14.8824 0.873637 1.31622 
-14.8486 0.933921 1.24362 
-14.8348 0.977999 1.17303 
-14.7486 1.03908 1.09645 
-14.722 1.09196 1.02355 
-14.6391 1.10481 0.961618 
-14.6382 1.10673 0.960869 
-14.6222 1.16847 0.879837 
-14.5254 1.14325 0.829155 
-14.4836 1.21643 0.741426 
-14.3617 1.21513 0.67842 
-14.2967 1.23503 0.614829 
-14.2497 1.28379 0.549606 
-14.2353 1.28517 0.549634 
-14.1538 1.2763 0.523903 
-14.1372 1.30763 0.48432 
-14.0629 1.35603 0.453135 
-14.0092 1.3561 0.438874 
-13.9709 1.40543 0.414541 
-13.9723 1.40599 0.414337 
-13.9015 1.37736 0.416372 
-13.8299 1.4139 0.401642 
-13.7752 1.43733 0.392357 
-13.7117 1.44878 0.392452 
-13.6602 1.47537 0.382926 
-13.6598 1.47546 0.382903 
-13.6085 1.48803 0.377716 
-13.536 1.50519 0.380161 
-13.499 1.53874 0.369539 
-13.4498 1.55843 0.36905 
-13.3583 1.5845 0.364329 
-13.3131 1.61109 0.360416 
-13.3128 1.61103 0.360438 
-13.2166 1.62071 0.363952 
-13.1828 1.62669 0.3717 
-13.085 1.65837 0.370965 
-13.0704 1.70558 0.354718 
-13.0401 1.72719 0.350493 
-13.0387 1.73484 0.350797 
-12.9418 1.71421 0.369458 
-12.8926 1.74242 0.364643 
-12.8522 1.78 0.356629 
-12.782 1.7944 0.364664 
-12.707 1.79918 0.372256 
-12.7025 1.79169 0.376212 
-12.6921 1.81423 0.367538 
-12.6058 1.87064 0.357843 
-12.6041 1.89796 0.353787 
-12.5066 1.85143 0.369952 
-12.4752 1.90017 0.362258 
-12.4763 1.89979 0.362307 
-12.3944 1.94756 0.353847 
-12.3697 1.97417 0.353185 
-12.3105 1.99288 0.3557 
-12.2262 1.97805 0.368954 
-12.1808 2.03064 0.358085 
-12.1201 2.01221 0.364126 
-12.0761 2.05559 0.365399 
-12.0787 2.05523 0.365936 
-12.0176 2.06414 0.368139 
-11.9676 2.1165 0.355655 
-11.8918 2.11004 0.364928 
-11.8244 2.13687 0.364585 
-11.7749 2.15424 0.36875 
-11.7656 2.14269 0.374014 
-11.7394 2.18878 0.362391 
-11.6972 2.19987 0.364547 
-11.6455 2.2194 0.365546 
-11.5809 2.22 0.36556 
-11.5244 2.25347 0.369894 
-11.4957 2.32122 0.354483 
-11.494 2.32045 0.354923 
-11.4171 2.29298 0.373731 
-11.3456 2.32481 0.372596 
-11.292 2.34309 0.374972 
-11.2391 2.37165 0.374897 
-11.1895 2.39107 0.375889 
-11.1846 2.39179 0.375707 
-11.1399 2.42351 0.373263 
-11.0626 2.43192 0.381365 
-11.0286 2.46128 0.379512 
-10.9663 2.47934 0.379158 
-10.9223 2.51877 0.377351 
-10.9229 2.51765 0.377772 
-10.8646 2.52997 0.381545 
-10.807 2.5644 0.379627 
-10.7676 2.59406 0.376211 
-10.7378 2.59873 0.384019 
-10.6325 2.60765 0.395402 
-10.6753 2.61933 0.396713 
-10.6785 2.62428 0.395276 
-10.5072 2.65117 0.398487 
-10.5576 2.68654 0.383644 
-10.5949 2.72204 0.371201 
-10.5007 2.72719 0.377435 
-10.4521 2.75346 0.377351 
-10.3808 2.77346 0.379392 
-10.3848 2.778 0.379122 
-10.2751 2.81319 0.374189 
-10.2174 2.83463 0.376028 
-10.1562 2.85793 0.378543 
-10.1604 2.8655 0.378665 
-10.084 2.89677 0.380662 
-10.0792 2.91428 0.376233 
-10.0254 2.91475 0.386492 
-9.96235 2.93776 0.386513 
-9.9482 2.9629 0.385609 
-9.86852 2.9692 0.390964 
-9.80799 2.99442 0.387427 
-9.76099 3.03512 0.377089 
-9.7535 3.03238 0.381138 
-9.71318 3.05078 0.387155 
-9.66487 3.07289 0.386952 
-9.61725 3.07978 0.389913 
-9.52838 3.10833 0.386316 
-9.47597 3.14785 0.380888 
-9.47496 3.14777 0.38111 
-9.41816 3.15409 0.389762 
-9.36254 3.18514 0.387468 
-9.31893 3.20123 0.391072 
-9.22667 3.23747 0.388872 
-9.18112 3.26357 0.398793 
-9.15675 3.26968 0.398173 
-9.14654 3.27706 0.397136 
-9.08474 3.30172 0.389583 
-8.9936 3.32833 0.390993 
-8.9691 3.34147 0.387777 
-8.8749 3.39506 0.373315 
-8.84329 3.40417 0.387089 
-8.84292 3.4043 0.387053 
-8.8077 3.42289 0.387258 
-8.69095 3.45364 0.391131 
-8.69056 3.46203 0.411259 
-8.61975 3.49212 0.401556 
-8.64339 3.51909 0.400542 
-8.52709 3.53651 0.405845 
-8.53133 3.54297 0.404645 
-8.48183 3.56529 0.410126 
-8.38043 3.60557 0.401445 
-8.36229 3.59031 0.421733 
-8.30877 3.65004 0.410486 
-8.23855 3.67749 0.41575 
-8.18555 3.67975 0.415707 
-8.1709 3.69632 0.418015 
-8.13035 3.73429 0.41546 
-8.04598 3.75451 0.42456 
-8.03801 3.77026 0.429908 
-7.98447 3.79664 0.435058 
-7.97604 3.80493 0.431738 
-7.93263 3.83481 0.429802 
-7.85617 3.84248 0.440405 
-7.8 3.88345 0.435754 
-7.7749 3.8895 0.442827 
-7.71343 3.92658 0.441036 
-7.65219 3.95931 0.439285 
-7.66371 3.94452 0.444335 
-7.62333 3.96791 0.443949 
-7.55287 4.01187 0.440879 
-7.4878 4.02947 0.441135 
-7.43305 4.03281 0.448289 
-7.39815 4.06872 0.445318 
-7.32849 4.09387 0.442655 
-7.328 4.0942 0.442512 
-7.28683 4.12502 0.435816 
-7.21304 4.15251 0.434047 
-7.18005 4.18113 0.438992 
-7.11606 4.21583 0.430468 
-7.06666 4.2117 0.447952 
-7.06518 4.2174 0.44796 
-7.00615 4.2696 0.435387 
-6.92907 4.28808 0.436772 
-6.8864 4.30274 0.444383 
-6.86411 4.33482 0.440657 
-6.78619 4.35621 0.443628 
-6.77611 4.3553 0.444379 
-6.72483 4.39188 0.434525 
-6.68266 4.40168 0.436267 
-6.64934 4.43859 0.439891 
-6.6495 4.43071 0.442407 
-6.538 4.49583 0.434716 
-6.45132 4.51658 0.436804 
-6.45228 4.51645 0.436632 
-6.42057 4.52728 0.447546 
-6.32181 4.60129 0.422782 
-6.25766 4.60041 0.438153 
-6.27272 4.60426 0.447683 
-6.21235 4.6307 0.447985 
-6.1307 4.67322 0.439266 
-6.14678 4.67447 0.445925 
-6.11398 4.68993 0.450378 
-6.0637 4.71927 0.441847 
-5.94267 4.75437 0.433733 
-5.95388 4.74879 0.436901 
-5.94021 4.74975 0.450887 
-5.93152 4.74321 0.461777 
-5.85108 4.80224 0.44121 
-5.79045 4.82306 0.436622 
-5.71596 4.88168 0.435192 
-5.66053 4.89061 0.435936 
-5.62171 4.88627 0.443174 
-5.59625 4.89505 0.443838 
-5.55958 4.9406 0.436274 
-5.50135 4.96517 0.432461 
-5.45396 4.9809 0.435724 
-5.33894 5.01931 0.428887 
-5.27016 5.04037 0.428897 
-5.22643 5.06863 0.426477 
-5.21385 5.0771 0.423589 
-5.25489 5.0664 0.444506 
-5.18631 5.13991 0.436761 
-5.15269 5.13677 0.446199 
-5.08558 5.16829 0.434008 
-5.02766 5.20588 0.431021 
-5.00076 5.21129 0.430129 
-4.93767 5.22825 0.429454 
-4.91134 5.24667 0.434255 
-4.8436 5.2673 0.428139 
-4.78789 5.28375 0.425376 
-4.73579 5.30905 0.42558 
-4.6773 5.34626 0.42079 
-4.67705 5.34635 0.420764 
-4.63591 5.35029 0.433954 
-4.57471 5.39752 0.42007 
-4.48538 5.42105 0.431022 
-4.45751 5.43853 0.434238 
-4.39449 5.47695 0.426799 
-4.38663 5.47389 0.428852 
-4.34627 5.49071 0.433467 
-4.28353 5.53856 0.427306 
-4.24004 5.54761 0.435283 
-4.18338 5.56594 0.435175 
-4.09918 5.59858 0.425634 
-4.05333 5.62864 0.424224 
-4.05315 5.62877 0.42426 
-4.00787 5.64109 0.423274 
-3.94991 5.66801 0.425366 
-3.89226 5.69211 0.422283 
-3.82527 5.71272 0.422721 
-3.78663 5.74431 0.42617 
-3.78585 5.74486 0.426082 
-3.70233 5.76326 0.419282 
-3.6716 5.78733 0.418868 
-3.61327 5.82568 0.422218 
-3.5406 5.83477 0.420729 
-3.49664 5.87919 0.419351 
-3.44055 5.88122 0.42384 
-3.44061 5.8825 0.423829 
-3.39101 5.92551 0.420375 
-3.32737 5.91759 0.427321 
-3.2968 5.97296 0.429537 
-3.23389 5.99384 0.434842 
-3.18584 6.02317 0.43506 
-3.18597 6.02318 0.43521 
-3.12635 6.0371 0.445115 
-3.07829 6.08906 0.436301 
-3.00999 6.10696 0.441935 
-2.96626 6.13071 0.446865 
-2.92027 6.17916 0.439683 
-2.85216 6.14865 0.457499 
-2.85607 6.1698 0.458425 
-2.79522 6.2104 0.45174 
-2.7407 6.23532 0.450443 
-2.67987 6.27454 0.446967 
-2.64261 6.28576 0.456788 
-2.58344 6.31434 0.453603 
-2.58359 6.31438 0.453576 
-2.52951 6.33323 0.45457 
