# robot.pose.x robot.pose.y robot.pose.theta 
-2.78634 0.373755 -3.13498 
-2.79311 0.373705 -3.13355 
-2.79301 0.373707 3.13779 
-2.79342 0.373712 3.07827 
-2.79347 0.37372 2.99759 
-2.79367 0.373752 2.93452 
-2.79367 0.37375 2.81231 
-2.79344 0.373663 2.72526 
-2.7933 0.373583 2.59434 
-2.79344 0.373661 2.50438 
-2.7932 0.373467 2.36837 
-2.79317 0.37342 2.23005 
-3.1787 0.687228 2.26537 
-3.1276 0.738907 2.102 
-3.11964 0.763405 2.05218 
-3.09933 0.756403 1.99545 
-3.10051 0.755737 1.99488 
-3.09767 0.768558 1.94168 
-3.07074 0.790038 1.89415 
-3.06168 0.755957 1.83162 
-3.0238 0.79213 1.79172 
-3.02627 0.806789 1.79252 
-3.02596 0.770117 1.72602 
-3.01479 0.772075 1.67148 
-2.98888 0.77897 1.62516 
-2.985 0.774426 1.5846 
-2.97252 0.804193 1.59403 
-2.97265 0.803378 1.59378 
-2.98805 0.78786 1.59216 
-2.97482 0.798873 1.59262 
-2.97677 0.799617 1.58963 
-2.98905 0.816726 1.58772 
-2.99474 0.810533 1.58185 
-2.99539 0.808848 1.58151 
-2.98376 0.841625 1.58777 
-2.99403 0.837965 1.5797 
-2.98886 0.85909 1.5807 
-3.00002 0.881926 1.59866 
-2.9852 0.948653 1.63742 
-2.99353 0.936487 1.62969 
-2.99336 0.936483 1.62973 
-2.98441 0.984566 1.6334 
-3.00338 0.962918 1.62441 
-3.00422 0.953881 1.6171 
-3.0022 1.00472 1.62206 
-3.00031 1.02472 1.61722 
-3.00039 1.0249 1.61725 
-2.9977 1.04079 1.6159 
-2.99217 1.1008 1.62308 
-3.00951 1.10057 1.61246 
-3.00103 1.16252 1.61958 
-2.99341 1.23652 1.62853 
-3.00133 1.25494 1.61952 
-3.00132 1.2548 1.61949 
-2.99834 1.32456 1.62773 
-3.01403 1.32193 1.61563 
-3.01257 1.3775 1.61877 
-3.0091 1.44007 1.625 
-3.01521 1.46833 1.61946 
-3.01527 1.46833 1.61946 
-3.01794 1.52526 1.62279 
-3.0113 1.577 1.62425 
-3.02259 1.64165 1.62622 
-3.02951 1.64256 1.61681 
-3.01875 1.71606 1.62528 
-3.02608 1.77679 1.62649 
-3.025 1.77854 1.62685 
-3.03061 1.8104 1.62505 
-3.02911 1.87712 1.62969 
-3.03353 1.89623 1.62523 
-3.03711 1.94375 1.62522 
-3.04258 1.98788 1.62436 
-3.04249 1.98798 1.62437 
-3.05202 2.001 1.61705 
-3.04703 2.06612 1.62152 
-3.0476 2.10938 1.61884 
-3.04606 2.17758 1.62609 
-3.05093 2.19802 1.62234 
-3.05409 2.25933 1.62398 
-3.05368 2.26198 1.62451 
-3.05363 2.32116 1.62738 
-3.05537 2.3522 1.6266 
-3.06037 2.38488 1.62218 
-3.06435 2.41197 1.61844 
-3.06864 2.46486 1.62056 
-3.06862 2.46491 1.62055 
-3.06709 2.52963 1.62353 
-3.07485 2.55314 1.61854 
-3.08383 2.59429 1.61805 
-3.08781 2.64192 1.61922 
-3.0758 2.71121 1.6246 
-3.08889 2.73675 1.61874 
-3.08896 2.73655 1.61871 
-3.08269 2.79259 1.62401 
-3.09971 2.82964 1.61986 
-3.09547 2.89028 1.6243 
-3.10754 2.92368 1.61997 
-3.12344 2.95111 1.61534 
-3.12331 2.95125 1.61538 
-3.12769 3.00362 1.61534 
-3.10091 3.08018 1.62683 
-3.09809 3.13264 1.62878 
-3.12705 3.14299 1.61688 
-3.13404 3.17384 1.61218 
-3.10431 3.26684 1.62743 
-3.10442 3.26657 1.62738 
-3.10478 3.31036 1.62819 
-3.12815 3.30378 1.61771 
-3.12065 3.34725 1.61836 
-3.14175 3.344 1.61055 
-3.12892 3.38045 1.6176 
-3.129 3.38032 1.61757 
-3.12564 3.39994 1.63218 
-3.14451 3.40009 1.66929 
-3.1653 3.39667 1.73184 
