# robot.pose.x robot.pose.y 
-3.54176 -0.484947 
-3.54635 -0.489735 
-3.54634 -0.489647 
-3.54775 -0.482994 
-3.54129 -0.478802 
-3.54655 -0.488844 
-3.54679 -0.489164 
-3.54914 -0.491328 
-3.54467 -0.491385 
-3.55148 -0.497005 
-3.52973 -0.480006 
-3.54862 -0.492174 
-3.5462 -0.491523 
-3.5462 -0.491575 
-3.54088 -0.496169 
-3.54697 -0.493807 
-3.53931 -0.492039 
-3.54262 -0.48578 
-3.53986 -0.485127 
-3.55709 -0.491516 
-3.54322 -0.482499 
-3.54328 -0.482533 
-3.55036 -0.497858 
-3.55732 -0.490529 
-3.54217 -0.498286 
-3.54536 -0.486713 
-3.54119 -0.490839 
-3.54359 -0.48815 
-3.53432 -0.490791 
-3.5407 -0.475541 
-3.54074 -0.475553 
-3.53657 -0.483358 
-3.54744 -0.491324 
-3.54309 -0.48529 
-3.54561 -0.496485 
-3.54059 -0.491461 
-3.5405 -0.491434 
-3.54894 -0.500805 
-3.55276 -0.502506 
-3.54188 -0.477487 
-3.5375 -0.480881 
-3.55737 -0.504108 
-3.55745 -0.504147 
-3.53801 -0.47069 
-3.54725 -0.50052 
-3.53352 -0.4806 
-3.54287 -0.485786 
-3.55061 -0.498504 
-3.54352 -0.489106 
-3.56866 -0.515204 
-3.5507 -0.510887 
-3.54781 -0.509272 
-3.53416 -0.487049 
-3.54428 -0.486894 
-3.56649 -0.51531 
-3.53843 -0.508239 
-3.53994 -0.482193 
-3.54442 -0.476025 
-3.54442 -0.476016 
-3.54819 -0.481737 
-3.54542 -0.497559 
-3.54232 -0.486192 
-3.54267 -0.485968 
-3.54397 -0.499808 
-3.55432 -0.501928 
-3.54255 -0.486495 
-3.54328 -0.501831 
-3.54907 -0.500539 
-3.54981 -0.501181 
-3.54572 -0.49293 
-3.54262 -0.491319 
-3.54525 -0.498154 
-3.54833 -0.488337 
-3.54531 -0.49258 
-3.53325 -0.469733 
-3.54256 -0.492062 
-3.55409 -0.496474 
-3.55905 -0.496462 
-3.55889 -0.515764 
-3.54823 -0.488342 
-3.54206 -0.496746 
-3.54203 -0.496752 
-3.54863 -0.495326 
-3.54867 -0.49529 
-3.54849 -0.49225 
-3.55983 -0.493011 
-3.55985 -0.492973 
-3.544 -0.489184 
-3.53818 -0.483227 
-3.55081 -0.491974 
-3.54963 -0.490299 
-3.54006 -0.484694 
-3.54314 -0.47507 
-3.53274 -0.475751 
-3.54145 -0.483335 
-3.54344 -0.488377 
-3.55056 -0.506498 
-3.54795 -0.487567 
-3.54093 -0.496698 
-3.53923 -0.49034 
-3.53919 -0.490359 
-3.55979 -0.506188 
-3.55002 -0.495965 
-3.52845 -0.478895 
-3.53539 -0.474722 
-3.54163 -0.498737 
-3.54368 -0.486969 
-3.54121 -0.488147 
-3.54122 -0.488194 
-3.55163 -0.506363 
-3.54026 -0.479879 
-3.55182 -0.500006 
-3.54709 -0.492308 
-3.54663 -0.49236 
-3.54326 -0.490552 
-3.53655 -0.47767 
-3.54887 -0.503212 
-3.54169 -0.480335 
-3.54535 -0.470545 
-3.5418 -0.438207 
-3.54402 -0.404565 
-3.54474 -0.415095 
-3.54164 -0.369901 
-3.55098 -0.328469 
-3.54587 -0.288547 
-3.53364 -0.235622 
-3.50906 -0.119681 
-3.49389 -0.0584288 
-3.51774 0.198278 
-3.15485 0.651 
-3.15251 0.654363 
-3.15154 0.653907 
-3.14641 0.652491 
-3.15406 0.65948 
-3.13141 0.679517 
-3.13157 0.696818 
-3.10221 0.70812 
-3.10027 0.741306 
-3.08935 0.742822 
-3.06635 0.79013 
-3.03881 0.827885 
-3.03111 0.864441 
-3.02076 0.954616 
-3.00069 1.01568 
-2.99757 1.07155 
-2.99684 1.07089 
-2.9887 1.12985 
-2.95598 1.18023 
-2.98218 1.25039 
-2.95106 1.31173 
-2.93589 1.30922 
-2.91881 1.35558 
-2.92593 1.4345 
-2.90359 1.4717 
-2.88914 1.52649 
-2.88224 1.5793 
-2.86413 1.64601 
-2.84473 1.64366 
-2.8303 1.69739 
-2.83796 1.78158 
-2.80069 1.80998 
-2.7922 1.90309 
-2.76889 1.93904 
-2.7688 1.93902 
-2.75318 1.99229 
-2.73463 2.04716 
-2.75604 2.1273 
-2.7323 2.1783 
-2.69157 2.21741 
-2.69165 2.29997 
-2.70106 2.30095 
-2.66642 2.3305 
-2.65005 2.3925 
-2.62829 2.44027 
-2.61729 2.50115 
-2.59272 2.53545 
-2.56503 2.61336 
-2.5648 2.61351 
-2.55865 2.69624 
-2.52406 2.70452 
-2.53276 2.81804 
-2.49815 2.82932 
-2.51082 2.9266 
-2.51075 2.92666 
-2.48526 2.95773 
-2.47372 3.01936 
-2.4456 3.07926 
-2.43981 3.13288 
-2.42893 3.20589 
-2.40166 3.2388 
-2.40021 3.23838 
-2.39626 3.28547 
-2.3744 3.35854 
-2.36299 3.41361 
-2.34696 3.43992 
-2.33074 3.50463 
-2.33207 3.52841 
-2.31668 3.59063 
-2.29849 3.64399 
-2.27805 3.6931 
-2.26459 3.75544 
-2.2507 3.80392 
-2.25128 3.80287 
-2.23637 3.8243 
-2.22532 3.92945 
-2.20894 3.9667 
-2.20923 3.98819 
-2.18232 4.07759 
-2.15226 4.15291 
-2.1602 4.14877 
-2.14494 4.23606 
-2.12482 4.29967 
-2.10984 4.35757 
-2.10022 4.41557 
-2.09305 4.43658 
-2.08307 4.51917 
-2.08314 4.51855 
-2.06105 4.5837 
-2.061 4.61381 
-2.03592 4.67281 
-2.01635 4.73438 
-2.00042 4.79442 
-2.00026 4.79451 
-1.98028 4.84956 
-1.9693 4.90891 
-1.97436 4.96 
-1.94122 5.01477 
-1.93794 5.07249 
-1.9143 5.13358 
-1.91418 5.13352 
-1.9004 5.19055 
-1.88659 5.24829 
-1.87962 5.30319 
-1.85658 5.3621 
-1.85136 5.42159 
-1.85136 5.42131 
-1.81121 5.47409 
-1.81253 5.5436 
-1.78897 5.59461 
-1.76252 5.64995 
-1.76215 5.70493 
-1.76077 5.705 
-1.7487 5.7632 
-1.72599 5.81966 
-1.72139 5.87832 
-1.69924 5.93468 
-1.68104 5.9906 
-1.66375 6.051 
-1.63589 6.11123 
-1.63526 6.11158 
-1.62658 6.17009 
-1.67111 6.23628 
-1.63225 6.28885 
-1.64964 6.35134 
-1.59654 6.4186 
-1.59519 6.41795 
-1.56743 6.46659 
-1.5512 6.521 
-1.52069 6.57036 
-1.54399 6.62682 
-1.47515 6.72171 
-1.45056 6.72698 
-1.45033 6.72695 
