# robot.pose.x robot.pose.y 
-7.52926 1.63551 
-7.55222 1.6582 
-7.58492 1.66909 
-7.58492 1.66909 
-7.59519 1.67109 
-7.71007 1.66109 
-7.78366 1.65945 
-7.82744 1.66891 
-7.80612 1.67531 
-7.80612 1.67531 
-7.94841 1.65943 
-7.99034 1.65977 
-8.0838 1.6594 
-8.15272 1.65465 
-8.20085 1.656 
-8.23686 1.65749 
-8.23686 1.65749 
-8.26919 1.67851 
-8.27504 1.66108 
-8.43477 1.64948 
-8.49756 1.65824 
-8.54095 1.65546 
-8.54095 1.65546 
-8.53269 1.66031 
-8.62585 1.65807 
-8.73509 1.65312 
-8.77338 1.64936 
-8.81622 1.65174 
-8.89978 1.65176 
-8.91204 1.65029 
-8.98213 1.64687 
-9.01548 1.64447 
-9.06346 1.65217 
-9.04384 1.65373 
-9.26734 1.63363 
-9.24997 1.64395 
-9.24997 1.64395 
-9.24863 1.65461 
-9.44141 1.64232 
-9.35553 1.64955 
-9.5023 1.64471 
-9.57123 1.64676 
-9.57123 1.64676 
-9.553 1.64717 
-9.61993 1.64501 
-9.79353 1.64578 
-9.82085 1.62906 
-9.76593 1.63966 
-9.97957 1.62739 
-9.99766 1.63792 
-10.0239 1.64695 
-10.0935 1.63847 
-10.0077 1.64638 
-10.2397 1.62229 
-10.1773 1.64157 
-10.2368 1.62296 
-10.2435 1.62359 
-10.292 1.62437 
-10.4081 1.62963 
-10.4306 1.61593 
-10.47 1.61509 
-10.4874 1.61335 
-10.4874 1.61335 
-10.5517 1.62097 
-10.6048 1.61933 
-10.7783 1.62592 
-10.8494 1.63 
-10.8944 1.64229 
-10.9012 1.64403 
-10.9476 1.6518 
-11.0137 1.63333 
-11.0607 1.65172 
-11.1246 1.65004 
-11.185 1.64649 
-11.245 1.63004 
-11.245 1.63004 
-11.3054 1.63011 
-11.3851 1.64811 
-11.4376 1.65185 
-11.4842 1.63788 
-11.5851 1.65409 
-11.5851 1.65409 
-11.6166 1.63772 
-11.6761 1.63101 
-11.6909 1.64796 
-11.6909 1.64796 
-11.7786 1.64191 
-11.7786 1.64191 
-11.8114 1.64098 
-11.9111 1.64413 
-11.9683 1.63598 
-12.0155 1.63673 
-12.0928 1.63772 
-12.0691 1.62223 
-12.2203 1.62646 
-12.2203 1.62646 
-12.2351 1.6154 
-12.3259 1.62907 
-12.3591 1.63937 
-12.4316 1.62557 
-12.431 1.62648 
-12.431 1.62648 
-12.5475 1.6332 
-12.5664 1.62555 
-12.6205 1.62123 
-12.706 1.62571 
-12.7903 1.63216 
-12.7903 1.63216 
-12.8113 1.61891 
-12.9078 1.60463 
-12.898 1.59858 
-12.9936 1.60499 
-12.9936 1.60499 
-13.0481 1.61691 
-13.1589 1.61315 
-13.1901 1.60217 
-13.195 1.57463 
-13.2947 1.60828 
-13.373 1.60393 
-13.4333 1.60372 
-13.5029 1.61019 
-13.5029 1.61019 
-13.5387 1.5842 
-13.5711 1.60814 
-13.7018 1.58841 
-13.711 1.60652 
-13.711 1.60652 
-13.711 1.60652 
-13.8579 1.60969 
-13.908 1.66671 
-13.9312 1.69574 
-13.9751 1.76749 
-14.0526 1.67977 
-14.0526 1.67977 
-14.163 1.70887 
-14.2546 1.6686 
-14.28 1.67291 
-14.2667 1.67512 
-14.3868 1.65154 
-14.4436 1.66606 
-14.457 1.63444 
-14.5112 1.59369 
-14.647 1.60198 
-14.6973 1.59894 
-14.7903 1.59462 
-14.8411 1.60018 
-14.8899 1.60324 
-14.8899 1.60324 
-14.9945 1.64459 
-15.0093 1.65191 
-15.0619 1.65181 
-15.127 1.64259 
-15.1802 1.6508 
-15.1898 1.6559 
-15.1898 1.6559 
-15.2283 1.65027 
-15.3141 1.64276 
-15.3141 1.64276 
-15.3141 1.64276 
-15.4932 1.63486 
-15.5905 1.62911 
-15.5914 1.62836 
-15.7108 1.60634 
-15.7108 1.60634 
-15.8317 1.6064 
-15.8317 1.6064 
-15.8317 1.6064 
-15.9792 1.58897 
-15.9942 1.59931 
-16.0621 1.59832 
-16.0621 1.59832 
-16.1144 1.60214 
-16.1634 1.58632 
-16.2338 1.58307 
-16.2838 1.5337 
-16.3887 1.5596 
-16.4389 1.55951 
-16.4893 1.55964 
-16.5394 1.55989 
-16.5903 1.56016 
-16.4092 1.60976 
-16.451 1.5983 
-16.5457 1.62741 
-16.5685 1.64838 
-16.6347 1.61024 
-16.6842 1.66114 
-16.6842 1.66114 
-16.7139 1.61735 
-16.7784 1.62739 
-16.7784 1.62739 
-16.9472 1.64855 
-17.0686 1.60513 
-17.1178 1.60335 
-17.2595 1.88556 
-17.5107 1.93216 
-17.5387 1.88908 
-17.5748 1.85972 
-17.5919 1.85725 
-17.5456 1.86801 
-17.5456 1.86801 
-17.5587 1.85601 
-17.6962 1.82627 
-17.7077 1.812 
-17.8293 1.81623 
-17.8186 1.63752 
-17.8186 1.63752 
-17.9569 1.76766 
-17.9651 1.74619 
-18.0215 1.70886 
-18.0757 1.7013 
-18.0587 1.36867 
-18.1307 1.34215 
-18.1307 1.34215 
-18.2571 1.64836 
-18.3041 1.62141 
-18.3533 1.60783 
-18.4306 1.6425 
-18.412 1.51171 
-18.5509 1.58826 
-18.5797 1.58763 
-18.6294 1.57601 
-18.6461 1.54343 
-18.7004 1.51491 
-18.7509 1.47254 
-18.796 1.45012 
-18.84 1.42496 
-18.8462 1.36506 
-18.8728 1.32565 
-18.9123 1.29535 
-18.9506 1.26273 
-18.9506 1.26273 
-19.0224 1.19149 
-19.056 1.15306 
-19.0875 1.11372 
-19.1174 1.07276 
-19.0263 0.962792 
-19.0839 0.914639 
-19.0839 0.914639 
-19.1297 0.822958 
-19.0692 0.767978 
-19.0928 0.721477 
-19.1418 0.6347 
-19.1328 0.563859 
-19.1718 0.466887 
-19.1718 0.466887 
-19.1688 0.466598 
-19.2277 0.319963 
-19.2112 0.344761 
-19.2112 0.344761 
-19.2492 0.243528 
-19.2571 0.0972589 
-19.2571 0.0972589 
-19.3027 0.0660605 
-19.3263 0.0203438 
-19.3464 0.0286403 
-19.3464 0.0286403 
-19.3464 0.0286403 
-19.3659 -0.147112 
-19.4168 -0.234888 
-19.4168 -0.234888 
-19.4507 -0.25532 
-19.447 -0.373359 
-19.4723 -0.424684 
-19.4723 -0.424684 
-19.5051 -0.407295 
-19.5137 -0.564486 
-19.5155 -0.565092 
-19.5312 -0.611273 
-19.5504 -0.695366 
-19.5969 -0.585615 
-19.5969 -0.585615 
-19.5903 -0.803002 
-19.6228 -0.942423 
-19.6465 -0.932628 
-19.6655 -1.02247 
-19.6799 -1.09198 
-19.6799 -1.09198 
-19.7084 -1.1031 
-19.7023 -1.12997 
-19.7285 -1.20972 
-19.7627 -1.19295 
-19.776 -1.33278 
-19.7929 -1.44635 
-19.7941 -1.33925 
-19.7941 -1.33925 
-19.8145 -1.50007 
-19.8394 -1.45382 
-19.8287 -1.44165 
-19.8833 -1.49826 
-19.9254 -1.85953 
-19.9641 -1.68572 
-19.911 -1.52869 
-19.9471 -1.84754 
-19.9663 -1.90101 
-19.9813 -1.89805 
-19.9978 -1.9853 
-20.0202 -1.97559 
-20.0202 -1.97559 
-20.0336 -2.0864 
-20.0923 -2.31181 
-20.1186 -2.41204 
-20.1226 -2.33697 
-20.1632 -2.54898 
-20.1622 -2.52584 
-20.1622 -2.52584 
-20.1734 -2.47357 
-20.2041 -2.52517 
-20.2223 -2.57404 
-20.2184 -2.57472 
-20.1034 -2.72862 
-20.1034 -2.72862 
-20.0946 -2.77805 
-20.2712 -2.71112 
-20.3024 -2.7795 
-20.3334 -2.86658 
-20.3837 -2.90271 
