# robot.pose.x robot.pose.y 
-3.45463 -0.494732 
-3.45463 -0.494732 
-3.44902 -0.499837 
-3.45553 -0.509192 
-3.44719 -0.476341 
-3.44157 -0.502533 
-3.45008 -0.498952 
-3.45633 -0.498648 
-3.45633 -0.498648 
-3.44607 -0.486073 
-3.42368 -0.486987 
-3.46317 -0.503791 
-3.44935 -0.506694 
-3.45253 -0.485471 
-3.45253 -0.485471 
-3.44418 -0.507928 
-3.46788 -0.496279 
-3.45614 -0.5076 
-3.45565 -0.508098 
-3.4442 -0.50336 
-3.4442 -0.50336 
-3.46414 -0.509936 
-3.44311 -0.498059 
-3.45147 -0.501218 
-3.45608 -0.50553 
-3.45367 -0.500919 
-3.45616 -0.504013 
-3.45616 -0.504013 
-3.4495 -0.503292 
-3.46169 -0.508656 
-3.45821 -0.500224 
-3.44902 -0.508382 
-3.45057 -0.503296 
-3.45159 -0.503462 
-3.44555 -0.502278 
-3.46569 -0.504526 
-3.44025 -0.500031 
-3.45236 -0.501282 
-3.44783 -0.499807 
-3.44778 -0.502995 
-3.44778 -0.502995 
-3.4557 -0.508371 
-3.44207 -0.50628 
-3.43945 -0.500627 
-3.45456 -0.506032 
-3.45456 -0.506032 
-3.44671 -0.501151 
-3.45305 -0.504676 
-3.4434 -0.491655 
-3.44467 -0.498913 
-3.4534 -0.481311 
-3.44962 -0.507403 
-3.45364 -0.506724 
-3.45364 -0.506724 
-3.44461 -0.48982 
-3.44467 -0.499687 
-3.45333 -0.497236 
-3.44314 -0.498497 
-3.45316 -0.505034 
-3.45316 -0.505034 
-3.44693 -0.474571 
-3.45049 -0.478889 
-3.44247 -0.5023 
-3.44974 -0.494832 
-3.42461 -0.49503 
-3.42461 -0.49503 
-3.44662 -0.505303 
-3.43811 -0.479947 
-3.44777 -0.499627 
-3.44812 -0.496043 
-3.44013 -0.502763 
-3.45222 -0.500521 
-3.45222 -0.500521 
-3.4622 -0.501588 
-3.45469 -0.509265 
-3.44764 -0.483218 
-3.44432 -0.506409 
-3.44766 -0.497562 
-3.44766 -0.497562 
-3.43282 -0.50062 
-3.44788 -0.503224 
-3.44746 -0.503373 
-3.463 -0.493037 
-3.43955 -0.503474 
-3.45514 -0.501223 
-3.45514 -0.501223 
-3.43833 -0.488009 
-3.42969 -0.501578 
-3.43993 -0.505504 
-3.44287 -0.50002 
-3.44295 -0.495115 
-3.43127 -0.484434 
-3.43127 -0.484434 
-3.43927 -0.498925 
-3.43955 -0.495189 
-3.43685 -0.498085 
-3.43759 -0.502054 
-3.44249 -0.502418 
-3.44249 -0.502418 
-3.45644 -0.492464 
-3.44944 -0.501179 
-3.45054 -0.502057 
-3.44864 -0.503115 
-3.43807 -0.491765 
-3.44008 -0.503313 
-3.44008 -0.503313 
-3.44619 -0.481574 
-3.44577 -0.48146 
-3.44821 -0.505923 
-3.43943 -0.499219 
-3.44835 -0.503987 
-3.44835 -0.503987 
-3.45808 -0.501055 
-3.45388 -0.502315 
-3.45291 -0.498407 
-3.44106 -0.498274 
-3.44497 -0.499199 
-3.4496 -0.505759 
-3.4496 -0.505759 
-3.43776 -0.503013 
-3.45655 -0.4985 
-3.45462 -0.502146 
-3.45526 -0.502343 
-3.45526 -0.502343 
-3.4504 -0.498447 
-3.44867 -0.494015 
-3.4719 -0.509881 
-3.45321 -0.503768 
-3.45448 -0.504987 
-3.43507 -0.486538 
-3.46007 -0.515945 
-3.46007 -0.515945 
-3.46786 -0.508621 
-3.45444 -0.498935 
-3.44495 -0.482868 
-3.43708 -0.499762 
-3.44846 -0.483731 
-3.44846 -0.483731 
-3.44666 -0.484037 
-3.44831 -0.484594 
-3.45532 -0.476076 
-3.44877 -0.478191 
-3.44507 -0.500056 
-3.45394 -0.498769 
-3.45394 -0.498769 
-3.45667 -0.500091 
-3.44702 -0.503029 
-3.43632 -0.503483 
-3.43714 -0.506054 
-3.43563 -0.503067 
-3.45331 -0.497002 
-3.45079 -0.497815 
-3.44854 -0.503351 
-3.45117 -0.495902 
-3.43872 -0.499871 
-3.44216 -0.496401 
-3.43999 -0.462141 
-3.43999 -0.462141 
-3.44732 -0.440066 
-3.46017 -0.411551 
-3.45933 -0.382917 
-3.47086 -0.360742 
-3.44876 -0.307173 
-3.43299 -0.278844 
-3.42926 -0.305571 
-3.40229 -0.284183 
-3.3673 -0.252559 
-3.34196 -0.207625 
-3.32136 -0.165528 
-3.27286 -0.126488 
-3.27286 -0.126488 
-3.22434 -0.0866748 
-3.19476 -0.0299779 
-3.15142 0.0114734 
-3.08723 0.0402154 
-3.03445 0.0891259 
-3.03066 0.0728839 
-2.96938 0.09336 
-2.9464 0.134166 
-2.86942 0.173656 
-2.78635 0.135565 
-2.66806 0.164285 
-2.64519 0.204161 
-2.64845 0.196885 
-2.55579 0.214338 
-2.52318 0.219471 
-2.46469 0.235799 
-2.39527 0.227027 
-2.33894 0.253056 
-2.29277 0.242089 
-2.28428 0.245834 
-2.21748 0.227875 
-2.16395 0.249312 
-2.09127 0.253405 
-2.0459 0.257405 
-1.96638 0.254151 
-1.96638 0.254151 
-1.91525 0.261632 
-1.84894 0.288362 
-1.79541 0.303039 
-1.73593 0.289033 
-1.68226 0.272138 
-1.61602 0.306116 
-1.61602 0.306116 
-1.5581 0.291807 
-1.57958 0.336647 
-1.47616 0.327371 
-1.44831 0.339516 
-1.44831 0.339516 
-1.36009 0.323777 
-1.32334 0.332129 
-1.28251 0.350147 
-1.18716 0.33882 
-1.11814 0.310748 
-1.09486 0.309288 
-1.09486 0.309288 
-1.02206 0.32514 
-0.941147 0.320771 
-0.891301 0.325036 
-0.815042 0.32939 
-0.78658 0.336774 
-0.725042 0.352969 
-0.725042 0.352969 
-0.654909 0.384119 
-0.592518 0.360979 
-0.52771 0.362422 
-0.495428 0.362477 
-0.487971 0.386109 
-0.41566 0.401682 
-0.359642 0.40686 
-0.301414 0.409467 
-0.232837 0.409546 
-0.21962 0.384035 
-0.198409 0.38787 
-0.142836 0.398026 
-0.106464 0.397982 
-0.0636074 0.409053 
0.000484864 0.400207 
0.0782073 0.397721 
0.107647 0.400349 
0.161878 0.397072 
0.203015 0.398452 
0.221194 0.417924 
0.296688 0.423718 
0.322021 0.435364 
0.384226 0.457165 
0.480774 0.429908 
0.522619 0.460112 
0.547367 0.462353 
0.63592 0.48529 
0.671409 0.488208 
0.738257 0.468289 
0.790279 0.477817 
0.849118 0.484996 
0.877024 0.486242 
0.896048 0.502115 
0.977587 0.494746 
1.05482 0.501574 
1.11315 0.509707 
1.16075 0.513582 
1.18623 0.512735 
1.18623 0.512735 
1.26015 0.518189 
1.32423 0.51831 
1.38019 0.536149 
1.45333 0.523902 
1.50785 0.513142 
1.53799 0.513992 
1.54402 0.502416 
1.61465 0.533724 
1.66138 0.522466 
1.72635 0.54103 
1.77755 0.557242 
1.79466 0.558428 
1.8491 0.56194 
1.91534 0.577538 
1.97278 0.576947 
2.00597 0.578564 
2.09929 0.588683 
2.13007 0.665805 
2.13007 0.665805 
2.20959 0.641611 
2.24561 0.638929 
2.31211 0.654342 
2.36023 0.635908 
2.38731 0.635293 
2.47248 0.609459 
2.47248 0.609459 
2.54014 0.668316 
2.59066 0.64299 
2.64956 0.680888 
2.72669 0.734715 
2.76633 0.688433 
2.76633 0.688433 
2.8436 0.648064 
2.90682 0.675378 
2.9444 0.652215 
3.12114 0.689306 
3.11293 0.702737 
3.15951 0.735339 
3.20956 0.739609 
3.18654 0.768904 
3.21811 0.812965 
3.24939 0.868928 
3.30617 0.900205 
3.34587 0.954866 
3.34587 0.954866 
3.35847 1.00888 
3.42327 1.08417 
3.43325 1.13227 
3.46806 1.20147 
3.48026 1.25454 
3.47968 1.25309 
3.50035 1.34294 
3.50053 1.37672 
3.52047 1.43767 
3.53633 1.49505 
3.53633 1.49506 
3.53633 1.49506 
3.54496 1.62624 
3.54272 1.68182 
3.56207 1.73693 
3.56115 1.79654 
3.56688 1.84998 
3.59205 1.90465 
3.59205 1.90465 
3.58764 1.96484 
3.59792 2.02554 
3.59987 2.09277 
3.61189 2.14885 
3.6397 2.19243 
3.65089 2.25393 
3.65089 2.25393 
3.66203 2.30065 
3.67013 2.37145 
3.68065 2.43301 
3.69421 2.49578 
3.69552 2.55161 
3.71302 2.60163 
3.71302 2.60163 
3.73173 2.65625 
3.7328 2.72064 
3.74883 2.78492 
3.75623 2.84494 
3.75938 2.8989 
3.75938 2.8989 
3.78343 2.95918 
3.8005 3.01133 
3.80107 3.07286 
3.82084 3.1267 
3.83114 3.18922 
3.83114 3.18922 
3.84669 3.23507 
3.86089 3.2945 
3.86278 3.3542 
3.87613 3.41186 
3.89341 3.46835 
3.89964 3.53754 
3.89964 3.53754 
3.90759 3.59289 
3.9219 3.64202 
3.93288 3.7086 
3.93831 3.77293 
3.93831 3.77293 
3.93831 3.77293 
3.93831 3.77293 
3.93831 3.77293 
3.93831 3.77293 
3.93831 3.77293 
3.93831 3.77293 
3.93831 3.77293 
3.94076 3.8309 
3.97459 4.00481 
4.03674 4.29271 
4.04106 4.35214 
4.04463 4.41818 
4.06895 4.46574 
4.06895 4.46574 
4.06972 4.53078 
4.06972 4.53078 
4.08704 4.64529 
4.10285 4.70508 
4.11843 4.75895 
4.13294 4.82251 
4.13294 4.82251 
4.13972 4.87612 
4.1623 4.94018 
4.1589 5.0007 
4.175 5.05265 
4.18723 5.11068 
4.18723 5.11068 
4.19334 5.17769 
4.21954 5.23966 
4.21896 5.28443 
4.23584 5.34809 
