# robot.pose.x robot.pose.y 
-3.46746 -0.474745 
-3.48181 -0.473655 
-3.48181 -0.473655 
-3.46392 -0.479674 
-3.46112 -0.485644 
-3.46654 -0.476947 
-3.45618 -0.484977 
-3.47793 -0.484085 
-3.46743 -0.485195 
-3.46743 -0.485195 
-3.46715 -0.477137 
-3.46537 -0.480298 
-3.45776 -0.485702 
-3.48063 -0.477529 
-3.46423 -0.481387 
-3.46423 -0.481387 
-3.46545 -0.479078 
-3.45165 -0.484633 
-3.44783 -0.487212 
-3.46404 -0.478799 
-3.47601 -0.474734 
-3.47601 -0.474734 
-3.45991 -0.473978 
-3.4624 -0.479035 
-3.46291 -0.477364 
-3.4658 -0.477234 
-3.46274 -0.477195 
-3.4677 -0.479592 
-3.4677 -0.479592 
-3.48033 -0.47858 
-3.46516 -0.479786 
-3.4557 -0.482749 
-3.46358 -0.475873 
-3.44834 -0.467142 
-3.46426 -0.479136 
-3.46426 -0.479136 
-3.46604 -0.482876 
-3.46019 -0.483378 
-3.46316 -0.480988 
-3.46263 -0.482121 
-3.4606 -0.48146 
-3.4606 -0.48146 
-3.46439 -0.482901 
-3.45518 -0.488264 
-3.46457 -0.485873 
-3.46269 -0.478029 
-3.44895 -0.487583 
-3.45743 -0.481278 
-3.45743 -0.481278 
-3.48431 -0.485801 
-3.4579 -0.48685 
-3.46144 -0.478569 
-3.4635 -0.476286 
-3.46658 -0.475843 
-3.46658 -0.475843 
-3.4624 -0.480797 
-3.46065 -0.475422 
-3.45087 -0.480938 
-3.46155 -0.485124 
-3.47103 -0.480235 
-3.46333 -0.479632 
-3.45795 -0.479994 
-3.47314 -0.478575 
-3.45726 -0.478624 
-3.46271 -0.458064 
-3.47064 -0.435631 
-3.47174 -0.407927 
-3.47174 -0.407927 
-3.47547 -0.388882 
-3.47109 -0.363864 
-3.46775 -0.328987 
-3.46313 -0.304888 
-3.44933 -0.298262 
-3.40552 -0.28506 
-3.4096 -0.264506 
-3.38087 -0.227074 
-3.33974 -0.202715 
-3.30841 -0.135478 
-3.25637 -0.0384854 
-3.22813 -0.0425399 
-3.18717 -0.000383523 
-3.19344 -0.00276819 
-3.10247 -0.027423 
-3.07114 0.0582953 
-3.01757 0.0733643 
-2.96193 0.0897355 
-2.89031 0.128762 
-2.89236 0.143911 
-2.87391 0.132481 
-2.70293 0.171633 
-2.70711 0.192383 
-2.63175 0.17683 
-2.56511 0.180199 
-2.52537 0.21495 
-2.52537 0.21495 
-2.4513 0.213384 
-2.38809 0.213231 
-2.31957 0.20502 
-2.25823 0.231212 
-2.19578 0.227179 
-2.19578 0.227179 
-2.12656 0.238795 
-2.06924 0.230863 
-2.00617 0.250326 
-1.95337 0.243268 
-1.89555 0.241393 
-1.83194 0.246927 
-1.82726 0.251633 
-1.77661 0.238884 
-1.71059 0.244457 
-1.65998 0.260069 
-1.5984 0.270731 
-1.57023 0.27523 
-1.52953 0.285554 
-1.52953 0.285554 
-1.47013 0.289646 
-1.42482 0.294722 
-1.33499 0.258769 
-1.29352 0.262783 
-1.29352 0.262783 
-1.23453 0.265876 
-1.15663 0.257366 
-1.11047 0.271821 
-1.0446 0.274007 
-1.00692 0.28151 
-0.922461 0.281885 
-0.922461 0.281885 
-0.861739 0.283666 
-0.821767 0.285999 
-0.839303 0.26858 
-0.792843 0.318026 
-0.705243 0.302005 
-0.660614 0.317276 
-0.660614 0.317276 
-0.615763 0.321078 
-0.560844 0.338606 
-0.4198 0.322659 
-0.410196 0.340535 
-0.338072 0.340496 
-0.259402 0.332946 
-0.190488 0.345411 
-0.201988 0.348605 
-0.168861 0.342879 
-0.125912 0.347538 
-0.0633225 0.357005 
0.0158921 0.354305 
0.0521947 0.35753 
0.108858 0.361004 
0.178009 0.35762 
0.194704 0.347213 
0.236126 0.355545 
0.302843 0.357479 
0.381261 0.342586 
0.422935 0.338774 
0.430955 0.355667 
0.514685 0.380629 
0.575889 0.382017 
0.654668 0.401595 
0.694354 0.387422 
0.726168 0.390287 
0.775126 0.39977 
0.842084 0.392227 
0.874312 0.413568 
0.936069 0.399214 
0.997918 0.402158 
1.07584 0.409502 
1.07584 0.409502 
1.10913 0.446939 
1.19553 0.422351 
1.23926 0.452555 
1.28982 0.45108 
1.34852 0.439863 
1.34852 0.439863 
1.39366 0.4343 
1.46348 0.434577 
1.51167 0.435445 
1.56961 0.403865 
1.6374 0.41327 
1.67642 0.451646 
1.67642 0.451646 
1.7358 0.448366 
1.79594 0.446179 
1.8774 0.443533 
1.9284 0.42525 
1.98763 0.453426 
1.98763 0.453426 
2.09832 0.459178 
2.08642 0.543713 
2.15567 0.518414 
2.21354 0.532028 
2.27644 0.514983 
2.33177 0.535777 
2.33177 0.535777 
2.36061 0.492804 
2.42211 0.489926 
2.47831 0.42466 
2.54326 0.367961 
2.59539 0.32085 
2.65837 0.394724 
2.65837 0.394724 
2.6933 0.27189 
2.74412 0.254248 
2.79368 0.174159 
2.85007 0.132382 
2.89001 0.11548 
2.89001 0.11548 
2.9467 0.0931513 
2.98696 0.0588765 
2.99141 -0.0509325 
3.07005 -0.000205531 
3.13345 0.0334454 
3.13324 -0.15046 
3.13324 -0.15046 
3.18329 -0.193218 
3.19447 -0.260165 
3.19447 -0.260165 
3.27279 -0.358861 
3.35116 -0.351894 
3.35116 -0.351894 
3.40644 -0.322365 
3.44101 -0.449652 
3.47006 -0.431249 
3.49199 -0.420185 
3.51305 -0.570434 
3.51305 -0.570434 
3.5255 -0.532104 
3.54552 -0.661243 
3.5621 -0.709946 
3.56997 -0.827969 
3.58332 -0.842083 
3.60208 -0.945383 
3.60208 -0.945383 
3.61425 -0.97124 
3.63059 -1.04596 
3.64997 -1.11364 
3.64997 -1.11364 
3.66688 -1.16021 
3.67592 -1.20684 
3.69357 -1.30181 
3.70596 -1.34844 
3.72209 -1.39574 
3.73435 -1.44287 
3.75227 -1.48924 
3.75226 -1.48916 
3.75576 -1.53753 
3.77821 -1.58392 
3.79394 -1.67972 
3.80662 -1.72699 
3.8112 -1.72652 
3.83916 -1.82092 
3.84325 -1.86879 
3.85298 -1.91651 
3.86872 -1.9636 
3.88516 -2.01116 
3.8935 -2.0588 
3.90871 -2.10522 
3.92469 -2.15228 
3.94664 -2.19799 
3.94661 -2.19748 
3.95988 -2.24495 
3.97087 -2.34054 
3.99256 -2.38725 
4.01042 -2.43342 
4.01385 -2.48135 
4.02069 -2.52838 
4.03102 -2.5757 
4.05178 -2.57368 
4.06677 -2.66936 
4.07816 -2.71663 
4.09954 -2.76274 
4.10295 -2.81022 
4.10885 -2.85835 
4.12195 -2.90503 
4.13053 -2.90367 
4.15513 -2.99827 
4.16688 -3.04554 
4.18869 -3.09217 
4.18866 -3.09154 
4.20746 -3.18651 
4.21717 -3.23375 
4.23397 -3.28047 
4.2479 -3.32713 
4.26497 -3.3737 
4.26854 -3.42135 
4.27798 -3.46862 
4.29034 -3.51554 
4.29536 -3.5633 
4.2953 -3.56255 
4.32503 -3.60788 
4.32848 -3.65519 
4.34893 -3.75029 
4.36642 -3.79694 
4.37806 -3.84377 
4.43882 -4.14478 
4.44035 -4.17935 
4.4468 -4.27822 
4.46611 -4.30866 
4.46611 -4.30866 
4.46565 -4.35671 
4.48964 -4.40382 
4.49047 -4.45196 
4.50309 -4.49864 
4.53263 -4.54394 
4.53633 -4.59124 
4.54043 -4.63831 
4.55258 -4.68532 
4.56768 -4.73138 
4.5897 -4.72886 
4.59358 -4.77738 
4.60033 -4.82574 
4.61991 -4.921 
4.63276 -4.96907 
4.64382 -5.01824 
4.66007 -5.0639 
4.67341 -5.11121 
4.69234 -5.15673 
4.70583 -5.20452 
4.70972 -5.25209 
4.72397 -5.29899 
4.7264 -5.29837 
4.7512 -5.39334 
4.76403 -5.4425 
4.77526 -5.48982 
4.77949 -5.53857 
4.80206 -5.5851 
4.81164 -5.63295 
4.82262 -5.68009 
4.82795 -5.72874 
4.84598 -5.77633 
4.85014 -5.82463 
4.86667 -5.87169 
4.87838 -5.91988 
4.88227 -5.91956 
4.9005 -5.96706 
4.91213 -6.01536 
4.9163 -6.06386 
4.94921 -6.15874 
4.95167 -6.20684 
4.96786 -6.25488 
4.97787 -6.30291 
4.99976 -6.34945 
5.00785 -6.39736 
5.01202 -6.44592 
5.02772 -6.4939 
5.04058 -6.5416 
5.05516 -6.58865 
5.07865 -6.63498 
5.0915 -6.68319 
5.09557 -6.73249 
5.09557 -6.73252 
5.11174 -6.82779 
5.12315 -6.87522 
5.13728 -6.92242 
5.15497 -6.96957 
5.1675 -7.01708 
5.17164 -7.06534 
5.19018 -7.1129 
5.18714 -7.16218 
5.19973 -7.20966 
5.20635 -7.25743 
5.17673 -6.83475 
5.19034 -6.83325 
5.20145 -6.87867 
5.22286 -6.9477 
5.2304 -6.99608 
5.24973 -7.04341 
5.25193 -7.09212 
5.2665 -7.13989 
5.2665 -7.13985 
5.28062 -7.23639 
5.29562 -7.28391 
5.31865 -7.33068 
5.31749 -7.38027 
5.32845 -7.42842 
5.33264 -7.47665 
5.3365 -7.52486 
5.36087 -7.57121 
5.37027 -7.5704 
5.38525 -7.6682 
5.39768 -7.71526 
5.40433 -7.76314 
5.40847 -7.81198 
5.42099 -7.8601 
5.44731 -7.9444 
5.46914 -7.98101 
5.4973 -8.02272 
5.4907 -8.10068 
5.4907 -8.10068 
5.51474 -8.12703 
5.61731 -8.20347 
5.53165 -8.24809 
5.55204 -8.32293 
5.55067 -8.32299 
5.55246 -8.42029 
5.55658 -8.46868 
5.5953 -8.58914 
5.61396 -8.65157 
5.62672 -8.70675 
5.63198 -8.75566 
5.63872 -8.80376 
5.64283 -8.85217 
5.65768 -8.89893 
5.65185 -8.94841 
5.68223 -8.99486 
5.71476 -9.03801 
5.71226 -9.08705 
5.71801 -9.1976 
5.71801 -9.1976 
5.72838 -9.1307 
5.76647 -9.28806 
5.79367 -9.31726 
5.76294 -9.35361 
5.8126 -9.42877 
5.8126 -9.42877 
5.93416 -9.4815 
5.81698 -9.50712 
5.85061 -9.52606 
5.87463 -9.60915 
5.86159 -9.68358 
5.85557 -9.75045 
5.8873 -9.8288 
5.88658 -9.80188 
5.87257 -9.77154 
5.93261 -9.95656 
5.89089 -9.89677 
5.90028 -9.91069 
5.90028 -9.91069 
5.94665 -10.0573 
5.97388 -10.1106 
5.957 -10.1648 
5.97726 -10.2914 
5.9989 -10.3573 
5.99196 -10.4281 
5.99196 -10.4281 
6.02337 -10.5242 
6.05576 -10.5215 
6.07961 -10.6816 
6.08849 -10.6841 
6.07759 -10.735 
6.07759 -10.735 
6.22175 -10.8996 
6.13423 -10.7846 
6.1192 -10.8008 
6.13997 -10.8876 
6.13203 -11.0511 
6.24725 -11.0647 
6.24878 -11.0814 
6.12146 -10.9399 
6.11846 -10.9713 
6.19643 -11.2045 
6.25819 -11.1971 
6.19455 -11.1759 
6.19455 -11.1759 
6.27977 -11.1682 
6.18555 -10.9882 
6.20341 -11.2017 
6.19132 -11.1633 
6.17748 -11.177 
6.17748 -11.177 
6.27891 -11.1678 
6.18756 -11.1755 
6.19461 -11.1904 
6.26789 -11.1838 
6.27249 -11.1834 
6.17262 -11.0556 
6.17262 -11.0556 
6.22159 -11.2139 
6.184 -11.2025 
6.12702 -10.9517 
6.18478 -10.9464 
6.15709 -10.9495 
6.18626 -10.9463 
