# robot.pose.x robot.pose.y 
-3.51664 -0.451437 
-3.51527 -0.452416 
-3.49492 -0.439496 
-3.51075 -0.443489 
-3.50659 -0.442048 
-3.51241 -0.454416 
-3.50684 -0.445119 
-3.52161 -0.454493 
-3.51336 -0.441768 
-3.51333 -0.441757 
-3.52003 -0.460817 
-3.51043 -0.452886 
-3.51614 -0.45871 
-3.52041 -0.448408 
-3.50829 -0.445681 
-3.5083 -0.445672 
-3.49766 -0.437974 
-3.51085 -0.451332 
-3.51767 -0.452524 
-3.51421 -0.456942 
-3.52561 -0.453803 
-3.51227 -0.450568 
-3.51229 -0.45059 
-3.53128 -0.445315 
-3.53322 -0.450091 
-3.50629 -0.442416 
-3.51977 -0.446563 
-3.51947 -0.453806 
-3.51951 -0.45381 
-3.52377 -0.455156 
-3.52454 -0.449642 
-3.49109 -0.434605 
-3.52091 -0.46085 
-3.52313 -0.468881 
-3.52098 -0.465763 
-3.51357 -0.452589 
-3.50825 -0.442095 
-3.5155 -0.458352 
-3.51549 -0.458378 
-3.51202 -0.446168 
-3.51098 -0.448781 
-3.52247 -0.457808 
-3.5208 -0.459776 
-3.51951 -0.447614 
-3.51955 -0.447606 
-3.52128 -0.460343 
-3.5207 -0.458377 
-3.51585 -0.454627 
-3.51296 -0.452124 
-3.51297 -0.452134 
-3.51072 -0.449917 
-3.5113 -0.441979 
-3.53103 -0.463393 
-3.52006 -0.453492 
-3.52272 -0.45551 
-3.51493 -0.445838 
-3.51493 -0.445846 
-3.52513 -0.449934 
-3.51081 -0.444979 
-3.51118 -0.455481 
-3.51461 -0.456125 
-3.51034 -0.453853 
-3.51035 -0.453867 
-3.52357 -0.457045 
-3.51881 -0.447486 
-3.5042 -0.439525 
-3.51696 -0.447751 
-3.51569 -0.45973 
-3.51413 -0.452587 
-3.51416 -0.452604 
-3.52308 -0.449344 
-3.51774 -0.45739 
-3.5011 -0.421353 
-3.51471 -0.425907 
-3.51468 -0.425875 
-3.60123 -0.257445 
-3.21068 -0.227477 
-3.18907 -0.231769 
-3.18372 -0.230934 
-3.18211 -0.233182 
-3.17257 -0.226895 
-3.17281 -0.231413 
-3.14798 -0.212393 
-3.12083 -0.194137 
-3.08768 -0.178734 
-3.05981 -0.153122 
-3.06025 -0.153265 
-3.01036 -0.133352 
-2.97097 -0.120742 
-2.89996 -0.117438 
-2.84463 -0.107062 
-2.77378 -0.103843 
-2.72083 -0.100794 
-2.71561 -0.101281 
-2.63556 -0.0946425 
-2.59357 -0.0903864 
-2.53281 -0.0853736 
-2.47794 -0.0819002 
-2.40672 -0.0902003 
-2.40591 -0.0889308 
-2.35765 -0.0798897 
-2.27331 -0.0920595 
-2.23105 -0.0794202 
-2.17283 -0.0784368 
-2.10429 -0.0738487 
-2.05348 -0.0825699 
-2.05514 -0.0822814 
-1.98472 -0.083852 
-1.92613 -0.0757093 
-1.86609 -0.0732528 
-1.80149 -0.0769541 
-1.75032 -0.0751198 
-1.68206 -0.0709594 
-1.68342 -0.070382 
-1.61966 -0.0675372 
-1.56555 -0.0638975 
-1.49954 -0.0596892 
-1.42999 -0.0647251 
-1.37322 -0.0592315 
-1.37532 -0.0593467 
-1.35924 -0.0550227 
-1.29898 -0.0572898 
-1.21073 -0.0513418 
-1.14591 -0.0502864 
-1.09291 -0.0514345 
-1.04141 -0.0485909 
-1.02001 -0.0514886 
-0.966836 -0.0462287 
-0.910315 -0.0423619 
-0.837652 -0.0412833 
-0.77834 -0.0428858 
-0.733397 -0.03747 
-0.739699 -0.0348186 
-0.671745 -0.0363633 
-0.605974 -0.0366924 
-0.538929 -0.030586 
-0.481687 -0.0291738 
-0.431889 -0.0234526 
-0.360813 -0.0230308 
-0.361869 -0.0229299 
-0.291201 -0.0242475 
-0.233485 -0.0203291 
-0.175197 -0.0186386 
-0.128874 -0.0213468 
-0.0544322 -0.0161139 
-0.0569158 -0.0173917 
0.0106733 -0.017507 
0.0649082 -0.0187356 
0.150683 0.0949165 
0.892659 0.133092 
0.876378 0.1408 
0.914631 0.135385 
0.913708 0.134649 
0.893949 0.134186 
0.890148 0.138285 
0.930918 0.136971 
0.951272 0.136647 
1.004 0.135589 
1.04441 0.13468 
1.10818 0.130137 
1.10812 0.130818 
1.17744 0.120408 
1.24692 0.123464 
1.3049 0.123715 
1.3587 0.130868 
1.41499 0.126237 
1.47233 0.125495 
1.47189 0.125292 
1.53681 0.125565 
1.61251 0.113618 
1.66373 0.107115 
1.71916 0.112225 
1.78794 0.107051 
1.83165 0.123187 
1.8296 0.123195 
1.8868 0.139114 
1.95545 0.165262 
2.01236 0.128239 
2.09453 0.106343 
2.13552 0.102025 
2.13477 0.100367 
2.20019 0.119077 
2.27174 0.102222 
2.31231 0.124551 
2.3673 0.113153 
2.4206 0.118158 
2.48815 0.0883219 
2.49631 0.083284 
2.55794 0.123398 
2.61326 0.123314 
2.67433 0.121227 
2.74053 0.129589 
2.78219 0.0916086 
2.83318 0.0660573 
2.8516 0.00854397 
2.88942 0.0276339 
2.91577 -0.00467619 
2.93978 0.032041 
2.93998 0.0358195 
2.96581 0.0214449 
2.96696 0.00723376 
2.96337 0.00851881 
2.94944 0.035504 
2.95652 0.0354575 
2.94078 0.0219865 
2.95119 0.0348829 
2.9517 0.0341952 
2.94935 0.03436 
2.95963 0.0223949 
2.94744 0.0305785 
2.95215 0.0105775 
2.95936 0.041198 
2.96231 0.0364588 
2.96247 0.0358797 
2.94284 0.01706 
2.95601 0.0361522 
2.94923 0.0262966 
2.95405 0.0545563 
2.94764 0.0199282 
2.95012 0.0284777 
2.94784 0.0123022 
2.9526 0.0248101 
2.96939 0.0143792 
2.95635 0.0246234 
2.94971 0.0352009 
2.94992 0.0353018 
2.95905 0.0503097 
2.96149 0.0516215 
2.96048 0.055773 
2.95654 0.0310603 
2.95477 0.0287957 
