# robot.pose.x robot.pose.y 
-3.48042 -0.464547 
-3.47434 -0.472892 
-3.47637 -0.464696 
-3.49012 -0.469942 
-3.49012 -0.469942 
-3.48001 -0.476968 
-3.48259 -0.473332 
-3.49215 -0.468276 
-3.48441 -0.471266 
-3.48441 -0.471266 
-3.48557 -0.45913 
-3.48295 -0.472588 
-3.47506 -0.471372 
-3.48434 -0.466416 
-3.47504 -0.477194 
-3.48805 -0.468331 
-3.48805 -0.468331 
-3.48681 -0.469756 
-3.48521 -0.463565 
-3.47443 -0.467538 
-3.47576 -0.474455 
-3.48602 -0.468462 
-3.48501 -0.464077 
-3.48501 -0.464077 
-3.48968 -0.467284 
-3.48694 -0.475017 
-3.47851 -0.472805 
-3.47724 -0.471059 
-3.47164 -0.473188 
-3.47164 -0.473188 
-3.4842 -0.463351 
-3.472 -0.466406 
-3.48382 -0.471563 
-3.47801 -0.467573 
-3.49103 -0.471599 
-3.49103 -0.471599 
-3.47085 -0.467087 
-3.49022 -0.448251 
-3.48627 -0.46641 
-3.47883 -0.463841 
-3.46743 -0.477712 
-3.48412 -0.47326 
-3.48412 -0.47326 
-3.48071 -0.470068 
-3.48573 -0.472827 
-3.47757 -0.470219 
-3.48431 -0.441751 
-3.47199 -0.470372 
-3.47199 -0.470372 
-3.47668 -0.470687 
-3.48484 -0.465966 
-3.48895 -0.468694 
-3.46657 -0.464955 
-3.47386 -0.470661 
-3.47386 -0.470661 
-3.48263 -0.467167 
-3.47742 -0.47054 
-3.48688 -0.460516 
-3.48839 -0.464333 
-3.48299 -0.47137 
-3.47743 -0.475472 
-3.47743 -0.475472 
-3.48918 -0.458099 
-3.47115 -0.473106 
-3.49195 -0.470968 
-3.47871 -0.463568 
-3.47399 -0.470135 
-3.47152 -0.474503 
-3.47152 -0.474503 
-3.48501 -0.471296 
-3.46556 -0.465144 
-3.48492 -0.4613 
-3.48027 -0.463993 
-3.49615 -0.459036 
-3.49615 -0.459036 
-3.4794 -0.472787 
-3.47843 -0.47245 
-3.48467 -0.475021 
-3.48713 -0.471582 
-3.48041 -0.468624 
-3.48041 -0.468624 
-3.48058 -0.471795 
-3.48267 -0.470398 
-3.48084 -0.467188 
-3.4718 -0.461636 
-3.47809 -0.468072 
-3.4952 -0.4615 
-3.4952 -0.4615 
-3.47238 -0.467128 
-3.47243 -0.47261 
-3.4834 -0.472895 
-3.47955 -0.463641 
-3.47271 -0.477765 
-3.47271 -0.477765 
-3.48068 -0.470504 
-3.4842 -0.462746 
-3.48261 -0.469846 
-3.47628 -0.470945 
-3.48599 -0.467101 
-3.48066 -0.472781 
-3.48066 -0.472781 
-3.48966 -0.467509 
-3.48938 -0.470984 
-3.47434 -0.473977 
-3.48164 -0.468976 
-3.4798 -0.474151 
-3.4798 -0.474151 
-3.50227 -0.465136 
-3.48021 -0.467365 
-3.49223 -0.448946 
-3.47541 -0.46562 
-3.48278 -0.461632 
-3.4787 -0.46821 
-3.4787 -0.46821 
-3.47301 -0.448036 
-3.48823 -0.472433 
-3.47998 -0.468053 
-3.48126 -0.465095 
-3.47862 -0.473417 
-3.47523 -0.471531 
-3.47523 -0.471531 
-3.48553 -0.460149 
-3.48401 -0.471703 
-3.49775 -0.461312 
-3.48714 -0.475651 
-3.47934 -0.468391 
-3.47934 -0.468391 
-3.4886 -0.462343 
-3.48913 -0.470443 
-3.48005 -0.465897 
-3.48237 -0.469604 
-3.47942 -0.470866 
-3.48348 -0.442868 
-3.48348 -0.442868 
-3.47488 -0.466912 
-3.47802 -0.465032 
-3.47875 -0.464622 
-3.4742 -0.464101 
-3.49754 -0.472297 
-3.49754 -0.472297 
-3.48298 -0.464215 
-3.48064 -0.472255 
-3.47209 -0.47222 
-3.49191 -0.46489 
-3.48436 -0.469476 
-3.47712 -0.473596 
-3.47712 -0.473596 
-3.47629 -0.47362 
-3.49276 -0.462837 
-3.48958 -0.464581 
-3.48003 -0.465335 
-3.47087 -0.470776 
-3.48172 -0.45956 
-3.48172 -0.45956 
-3.46951 -0.475085 
-3.48114 -0.470851 
-3.47979 -0.471474 
-3.48754 -0.471777 
-3.48675 -0.47422 
-3.48675 -0.47422 
-3.47963 -0.463579 
-3.4772 -0.467905 
-3.48727 -0.46396 
-3.46797 -0.464938 
-3.46881 -0.462008 
-3.46881 -0.462008 
-3.47524 -0.446986 
-3.45819 -0.440952 
-3.47133 -0.414273 
-3.47712 -0.362143 
-3.45168 -0.329513 
-3.46862 -0.261286 
-3.46862 -0.261286 
-3.49046 -0.190538 
-3.52193 -0.141574 
-3.56047 -0.106514 
-3.59259 -0.0716908 
-3.63444 -0.00265113 
-3.63444 -0.00265113 
-3.63473 0.0514828 
-3.70059 0.0790813 
-3.77296 0.108717 
-3.82385 0.138592 
-3.82353 0.241164 
-3.89612 0.248146 
-3.89612 0.248146 
-4.0374 0.270916 
-4.1284 0.308914 
-4.14082 0.386899 
-4.16688 0.359205 
-4.24078 0.340912 
-4.24078 0.340912 
-4.22123 0.407318 
-4.34751 0.555379 
-4.36346 0.499979 
-4.5177 0.479208 
-4.58972 0.487477 
-4.61037 0.63758 
-4.6118 0.63553 
-4.68051 0.518639 
-4.72088 0.666864 
-4.77527 0.65086 
-4.82536 0.655041 
-4.87717 0.685357 
-4.87717 0.685357 
-4.88376 0.73353 
-5.04501 0.747812 
-5.04731 0.739814 
-5.0821 0.74416 
-5.24907 0.830944 
-5.29403 0.817274 
-5.29476 0.816821 
-5.25252 0.787985 
-5.36808 0.884521 
-5.45908 0.888969 
-5.46262 0.921419 
-5.45815 0.951163 
-5.53305 0.969981 
-5.53305 0.969981 
-5.64552 0.997879 
-5.71692 1.04505 
-5.71353 1.04635 
-5.86046 1.06265 
-5.87154 1.04935 
-6.02309 1.17465 
-6.09606 1.27209 
-6.05447 1.27455 
-6.09413 1.28638 
-6.22941 1.33378 
-6.23504 1.33572 
-6.23504 1.33572 
-6.09843 1.33055 
-6.31866 1.29812 
-6.4302 1.42999 
-6.4493 1.45741 
-6.48344 1.44115 
-6.56252 1.48022 
-6.56252 1.48022 
-6.57513 1.43695 
-6.65582 1.52711 
-6.7147 1.53329 
-6.8128 1.55258 
-6.77181 1.54711 
-6.85518 1.57507 
-6.85443 1.57543 
-6.93801 1.58228 
-6.98759 1.5901 
-7.20412 1.57263 
-7.19615 1.58067 
-7.27396 1.57164 
-7.24871 1.58786 
-7.38664 1.5854 
-7.41964 1.58474 
-7.47232 1.57533 
-7.48543 1.58694 
-7.63452 1.57411 
-7.68523 1.59184 
-7.92289 1.89298 
-7.91537 1.99097 
-8.03592 1.97347 
-8.04267 1.9804 
-8.19497 1.96556 
-8.28408 1.95999 
-8.36988 1.95239 
-8.42703 1.94675 
-8.41453 1.95796 
-8.50306 1.95087 
-8.49652 1.95678 
-8.53258 1.95232 
-8.53258 1.95232 
-8.66088 1.94211 
-8.69933 1.95024 
-8.69835 1.94401 
-8.71303 1.95407 
-8.904 1.93383 
-8.98498 1.94577 
-8.9155 1.93795 
-8.9155 1.93795 
-8.98805 1.94215 
-9.06128 1.93256 
-9.0879 1.93977 
-9.16475 1.93814 
-9.24748 1.92661 
-9.26578 1.92188 
-9.41589 1.91688 
-9.40309 1.92247 
-9.46654 1.92342 
-9.56352 1.92025 
-9.59273 1.91831 
-9.64674 1.91009 
-9.68846 1.90678 
-9.73549 1.91007 
-9.78331 1.9046 
-9.77206 1.91631 
-9.85368 1.90359 
-9.89211 1.90242 
-9.89211 1.90242 
-9.97695 1.90782 
-9.99327 1.89746 
-10.1125 1.89425 
-10.1619 1.89584 
-10.2765 1.88323 
-10.2612 1.88456 
-10.2612 1.88456 
-10.2955 1.88831 
-10.3648 1.88196 
-10.3858 1.88706 
-10.4773 1.88274 
-10.5168 1.89524 
-10.5511 1.892 
-10.6627 1.87554 
-10.7229 1.88562 
-10.7203 1.87053 
-10.8495 1.87889 
-10.869 1.86085 
-10.9383 1.87087 
-10.952 1.87041 
-11.0127 1.86059 
-11.0579 1.86195 
-11.1237 1.8709 
-11.1398 1.86788 
-11.2657 1.88008 
-11.2877 1.86585 
-11.2877 1.86585 
-11.3121 1.86069 
-11.375 1.86263 
-11.4324 1.86536 
-11.536 1.8543 
-11.5809 1.85375 
-11.6293 1.85538 
-11.6408 1.85284 
-11.7037 1.85201 
-11.7971 1.85471 
-11.8301 1.83219 
-11.9451 1.83342 
-11.9451 1.83342 
-11.9664 1.82146 
-12.0367 1.81574 
-12.0859 1.80269 
-12.1203 1.7911 
-12.1203 1.7911 
-12.1333 1.77287 
-12.2671 1.76658 
-12.2907 1.75092 
-12.3298 1.74208 
-12.4098 1.72936 
-12.4747 1.72621 
-12.4885 1.71066 
-12.4885 1.71066 
-12.6034 1.69842 
-12.6219 1.68 
-12.6996 1.67002 
-12.7973 1.65766 
-12.8328 1.6448 
-12.8736 1.63238 
-12.8736 1.63238 
-12.9556 1.62217 
-12.9824 1.6123 
-13.0653 1.58997 
-13.108 1.58175 
-13.1628 1.56122 
-13.2559 1.53899 
-13.2559 1.53899 
-13.261 1.51563 
-13.368 1.50124 
-13.3923 1.49449 
-13.5268 1.47131 
-13.6176 1.4374 
-13.6176 1.4374 
-13.584 1.43933 
-13.6766 1.41497 
-13.7002 1.39903 
-13.7873 1.38015 
-13.7869 1.39449 
-13.7869 1.39449 
-13.9124 1.34824 
-13.8366 1.34171 
-13.8617 1.33937 
-13.8995 1.30334 
-13.905 1.19514 
-14.0389 1.25295 
-14.0389 1.25295 
-14.027 1.24508 
-14.0391 1.22927 
-13.9859 1.12742 
-13.965 1.12849 
-14.065 0.838327 
-14.1397 0.824837 
-14.1816 0.820877 
-14.2255 0.811217 
-14.2837 0.784042 
-14.3653 0.769966 
-14.3915 0.765356 
-14.3915 0.765356 
-14.467 0.751032 
-14.5942 0.73393 
-14.5947 0.725292 
-14.6628 0.718999 
-14.7126 0.681073 
-14.7723 0.648372 
-14.7805 0.607745 
-14.8028 0.606533 
-14.8649 0.5553 
-14.8665 0.503391 
-14.9261 0.430823 
-15.0032 0.357152 
-15.0273 0.314378 
-15.0273 0.314378 
-14.9891 0.24809 
-14.9969 0.166204 
-14.9872 0.130285 
-15.037 0.0878847 
-15.082 0.0428887 
-15.0516 0.00147474 
-15.0483 -0.0424096 
-15.0427 -0.0871039 
-15.0369 -0.133272 
-15.0348 -0.180605 
-15.04 -0.228888 
-15.0401 -0.268171 
-15.0181 -0.293361 
-15.0271 -0.366499 
-15.0005 -0.413015 
-15.0058 -0.463651 
-14.9783 -0.509276 
-14.9897 -0.560684 
-14.986 -0.608678 
-14.9724 -0.658147 
-14.978 -0.707156 
-14.9654 -0.755858 
-14.9622 -0.795552 
-14.9652 -0.845702 
-14.9581 -0.927922 
-14.9477 -0.97586 
-14.9563 -1.03108 
-14.9334 -1.23425 
-14.9116 -1.34684 
-14.9072 -1.4392 
-14.9187 -1.49049 
-14.927 -1.44258 
-14.927 -1.44258 
-14.9264 -1.34719 
-14.9222 -1.4503 
-14.9438 -1.4155 
-14.9645 -1.50285 
-14.9337 -1.55219 
-14.9337 -1.55219 
-14.9287 -1.57499 
-14.9199 -1.69847 
-14.8985 -1.77952 
-14.8393 -1.67168 
-14.9387 -1.69863 
-14.9263 -1.83373 
-14.9263 -1.83373 
-14.8838 -1.91123 
-14.8886 -1.96488 
-14.8826 -2.05544 
-14.8885 -2.08979 
-14.8315 -2.25516 
-14.8497 -2.19567 
-14.8497 -2.19567 
-14.8435 -2.34457 
-14.8511 -2.32416 
-14.8568 -2.34315 
-14.8793 -2.41488 
-14.8788 -2.31687 
-14.8788 -2.31687 
-14.8493 -2.47339 
-14.8603 -2.58663 
-14.8121 -2.67151 
-14.8539 -2.84134 
-14.8648 -2.88348 
-14.8936 -2.93329 
-14.7443 -2.92363 
-14.7224 -2.97423 
-14.7204 -3.07539 
-14.7185 -3.0565 
-14.7211 -3.14331 
-14.7097 -3.15295 
-14.7028 -3.14734 
-14.6967 -3.28506 
-14.659 -3.36081 
-14.6766 -3.35671 
-14.6366 -3.48092 
-14.6444 -3.51569 
-14.6223 -3.60312 
-14.645 -3.56718 
-14.6474 -3.59753 
-14.6457 -3.66299 
-14.6509 -3.71828 
-14.6565 -3.74558 
-14.6376 -3.80956 
-14.6199 -3.86307 
-14.6106 -3.89034 
-14.5953 -3.94905 
-14.575 -4.03929 
-14.5388 -4.10058 
-14.5217 -4.12959 
-14.5046 -4.18202 
-14.5133 -4.18189 
-14.4626 -4.25297 
-14.4511 -4.26281 
-14.4314 -4.3573 
-14.4018 -4.42811 
-14.4025 -4.50149 
-14.3996 -4.52603 
-14.3542 -4.53862 
-14.3599 -4.62232 
-14.3135 -4.64497 
-14.3008 -4.6431 
-14.2675 -4.72577 
-14.2293 -4.83828 
-14.2293 -4.83828 
-14.2086 -4.85034 
-14.1692 -4.87212 
-14.1509 -4.90433 
-14.1161 -5.02592 
-14.1161 -5.02592 
-14.1299 -5.06747 
-14.1175 -5.08925 
-14.0024 -5.16824 
-13.9538 -5.23471 
-13.9423 -5.28386 
-13.9476 -5.32619 
-13.8833 -5.37782 
-13.8833 -5.37782 
-13.9248 -5.40385 
-13.8472 -5.4966 
-13.823 -5.56286 
-13.7642 -5.62309 
-13.7532 -5.66372 
-13.7268 -5.66864 
-13.6983 -5.76261 
-13.7035 -5.77302 
-13.7235 -5.80599 
-13.6886 -5.87379 
-13.6878 -5.92224 
-13.6403 -5.9644 
-13.6043 -5.95505 
-13.6267 -6.04545 
-13.5332 -6.06901 
-13.534 -6.0923 
-13.4654 -6.16328 
-13.4085 -6.20441 
-13.4005 -6.20514 
-13.4046 -6.26799 
-13.3925 -6.27959 
-13.3925 -6.27959 
-13.2562 -6.39665 
-13.2004 -6.4775 
-13.1995 -6.48632 
-13.2096 -6.46518 
-13.1538 -6.48991 
-13.0688 -6.60681 
-12.9669 -6.61797 
-12.9613 -6.62282 
-12.9062 -6.69454 
-12.9062 -6.69454 
-12.8178 -6.70243 
-12.788 -6.77509 
-12.8929 -6.90335 
-12.7847 -6.87116 
-12.8056 -6.80609 
-12.7796 -6.91891 
-12.7846 -6.9225 
-12.5742 -6.91994 
-12.5625 -6.97677 
-12.5223 -7.02644 
-12.4502 -7.06039 
-12.3972 -7.04725 
-12.3972 -7.04725 
-12.3708 -7.12749 
-12.2984 -7.1354 
-12.2454 -7.16951 
-12.2147 -7.21114 
-12.1527 -7.20572 
-12.1461 -7.31406 
-12.1487 -7.3358 
-12.1161 -7.36791 
-12.0458 -7.37087 
-11.9998 -7.40511 
-11.9304 -7.43959 
-11.9761 -7.52278 
-11.9761 -7.52278 
-11.857 -7.51598 
-11.8068 -7.54331 
-11.7676 -7.60039 
-11.6926 -7.60027 
-11.6464 -7.64705 
-11.5853 -7.66807 
-11.5853 -7.66807 
-11.5479 -7.71376 
-11.5385 -7.80213 
-11.4357 -7.77785 
-11.4081 -7.79612 
-11.3498 -7.86364 
-11.3498 -7.86364 
-11.2899 -7.86529 
-11.2486 -7.92511 
-11.2043 -7.93467 
-11.1853 -7.98117 
-11.1433 -7.99346 
-11.1557 -8.03332 
-11.1557 -8.03332 
-11.1427 -8.04152 
-11.1265 -8.03584 
-11.1248 -8.03078 
-11.1129 -8.02264 
-11.083 -8.00126 
-11.1169 -8.02319 
-11.1169 -8.02319 
-11.1351 -8.03464 
-11.1645 -8.05836 
-11.1104 -8.02178 
-11.1408 -8.04468 
-11.1447 -8.05131 
-11.1402 -8.04036 
-11.1402 -8.04036 
-11.1862 -8.07633 
-11.1154 -8.02745 
-11.1329 -8.03707 
-11.1338 -8.03502 
-11.1338 -8.03502 
-11.1251 -8.02965 
-11.1251 -8.02965 
-11.1317 -8.03449 
-11.1363 -8.03968 
-11.1066 -8.01381 
-11.1291 -8.03951 
-11.1291 -8.03951 
-11.1411 -8.04613 
-11.1633 -8.06529 
-11.1879 -8.07548 
-11.1459 -8.04957 
-11.1176 -8.0228 
-11.1171 -8.02817 
-11.1171 -8.02817 
-11.1104 -8.02557 
-11.1117 -8.02695 
-11.1246 -8.03049 
-11.1347 -8.0421 
-11.1689 -8.06275 
-11.1523 -8.05372 
-11.1523 -8.05372 
-11.1376 -8.03975 
-11.1378 -8.03988 
-11.1271 -8.03509 
-11.1105 -8.01856 
-11.1105 -8.01856 
-11.1373 -8.0392 
-11.1502 -8.04663 
-11.1748 -8.06681 
-11.1184 -8.02636 
-11.1171 -8.02926 
-11.0803 -8.00089 
-11.1468 -8.04836 
-11.1468 -8.04836 
-11.1092 -8.0177 
-11.1442 -8.03837 
-11.1352 -8.03873 
-11.0955 -8.01036 
-11.0955 -8.01036 
-11.1129 -8.02434 
-11.1179 -8.02586 
