# robot.pose.x robot.pose.y 
-8.15907 1.73015 
-8.17158 1.73765 
-8.24355 1.69273 
-8.37942 1.7006 
-8.34072 1.71479 
-8.407 1.70654 
-8.53091 1.69876 
-8.51105 1.70692 
-8.51105 1.70692 
-8.58852 1.70137 
-8.73481 1.69578 
-8.7848 1.68528 
-8.83651 1.69141 
-8.80162 1.68877 
-8.86715 1.68684 
-8.95581 1.67809 
-8.97243 1.67422 
-9.07393 1.67121 
-9.1383 1.66752 
-9.11304 1.67877 
-9.23973 1.66156 
-9.2268 1.66846 
-9.25848 1.6654 
-9.27244 1.6594 
-9.47907 1.64552 
-9.52207 1.65301 
-9.56536 1.64092 
-9.56536 1.64092 
-9.64687 1.63395 
-9.76488 1.63914 
-9.67812 1.65038 
-9.69663 1.63741 
-9.90277 1.62075 
-9.8781 1.63477 
-9.89807 1.62185 
-10.0035 1.61856 
-10.0781 1.61645 
-10.0673 1.61306 
-10.1943 1.63462 
-10.2243 1.63292 
-10.3081 1.62477 
-10.3081 1.62477 
-10.3306 1.63268 
-10.4295 1.62106 
-10.5109 1.60708 
-10.5205 1.61962 
-10.5543 1.59933 
-10.5543 1.59933 
-10.5616 1.56773 
-10.5893 1.5613 
-10.6244 1.55276 
-10.7048 1.54653 
-10.8169 1.54928 
-10.9475 1.54748 
-10.9578 1.54794 
-10.9821 1.5481 
-11.0359 1.56339 
-11.1271 1.58438 
-11.1641 1.589 
-11.2151 1.56775 
-11.2408 1.56638 
-11.3085 1.56831 
-11.3515 1.5479 
-11.4252 1.55978 
-11.5045 1.54461 
-11.5332 1.55771 
-11.5332 1.55771 
-11.5332 1.55771 
-11.6055 1.55517 
-11.676 1.54854 
-11.7336 1.54869 
-11.7746 1.55208 
-11.8416 1.5451 
-11.8416 1.5451 
-11.9111 1.53762 
-11.9782 1.53428 
-12.0369 1.53968 
-12.1003 1.535 
-12.1474 1.51527 
-12.1474 1.51527 
-12.1825 1.51427 
-12.2355 1.50668 
-12.3149 1.50498 
-12.3456 1.52732 
-12.3942 1.52589 
-12.3942 1.52589 
-12.4957 1.51941 
-12.548 1.51687 
-12.5461 1.47819 
-12.6353 1.47308 
-12.6649 1.47486 
-12.7405 1.45195 
-12.7405 1.45195 
-12.8467 1.43095 
-12.8394 1.4163 
-12.8941 1.3935 
-12.9953 1.39926 
-13.0402 1.38467 
-13.0499 1.38777 
-13.1461 1.35052 
-13.196 1.34729 
-13.2045 1.35757 
-13.2544 1.35204 
-13.3237 1.29478 
-13.4091 1.31839 
-13.473 1.29179 
-13.473 1.29179 
-13.5654 1.26498 
-13.6642 1.25172 
-13.6131 1.2877 
-13.7021 1.30531 
-13.7953 1.29414 
-13.8675 1.2478 
-13.8675 1.2478 
-13.8677 1.23749 
-13.9112 1.22835 
-13.935 1.19576 
-14.0169 1.16362 
-14.1308 1.13272 
-14.1192 1.11006 
-14.1192 1.11006 
-14.1587 1.08431 
-14.1437 1.07073 
-14.2953 1.00398 
-14.3699 0.991508 
-14.4126 0.970703 
-14.457 0.967524 
-14.4838 0.939572 
-14.5757 0.908836 
-14.6412 0.858145 
-14.6793 0.819763 
-14.691 0.778509 
-14.691 0.778509 
-14.7558 0.731144 
-14.762 0.655143 
-14.8365 0.604292 
-14.848 0.542937 
-14.823 0.489057 
-14.8134 0.493741 
-14.777 0.445497 
-14.8486 0.399145 
-14.9199 0.354179 
-14.9223 0.311603 
-14.9664 0.227803 
-14.9348 0.187003 
-14.9472 0.142675 
-14.9438 0.098244 
-14.9461 0.0517789 
-14.9629 0.0243142 
-14.9682 -0.0138975 
-14.9418 -0.100213 
-14.9646 -0.249673 
-14.9854 -0.23997 
-14.951 -0.283822 
-14.9867 -0.410081 
-15.0079 -0.383201 
-14.9577 -0.427217 
-15.0043 -0.445715 
-14.9946 -0.491632 
-14.9906 -0.539934 
-14.9823 -0.587545 
-15.0124 -0.638609 
-14.9872 -0.687107 
-15.0069 -0.736984 
-14.9971 -0.788192 
-14.9931 -0.83825 
-14.9911 -0.887152 
-15.0058 -0.890772 
-14.9791 -1.0542 
-15.0143 -1.09796 
-15.0675 -1.04075 
-15.0675 -1.04075 
-15.0016 -1.11398 
-15.0136 -1.14173 
-15.0278 -1.31069 
-15.0551 -1.30416 
-15.0551 -1.30416 
-15.0493 -1.35437 
-15.044 -1.40311 
-15.0765 -1.50878 
-15.1081 -1.46055 
-15.1123 -1.65122 
-15.1376 -1.69774 
-15.137 -1.74674 
-15.1216 -1.79268 
-15.1158 -1.82659 
-15.0663 -1.89917 
-15.0581 -1.8694 
-15.0964 -1.86578 
-15.0731 -2.05031 
-14.9608 -1.91093 
-15.011 -1.94989 
-15.0138 -1.99956 
-15.1269 -2.18897 
-15.1055 -2.35105 
-15.1057 -2.45361 
-15.1285 -2.51406 
-15.1285 -2.51406 
-15.0379 -2.49112 
-15.0405 -2.53168 
-15.0556 -2.87907 
