# robot.pose.x robot.pose.y 
-3.47104 -0.468703 
-3.44867 -0.455759 
-3.44492 -0.45157 
-3.4738 -0.478952 
-3.45001 -0.475048 
-3.45044 -0.460272 
-3.46182 -0.479362 
-3.45191 -0.456356 
-3.44994 -0.460632 
-3.4464 -0.456918 
-3.4486 -0.45747 
-3.44663 -0.456823 
-3.45577 -0.461111 
-3.45266 -0.46285 
-3.45138 -0.460218 
-3.44439 -0.450791 
-3.47746 -0.474354 
-3.44717 -0.464642 
-3.4523 -0.462279 
-3.45695 -0.469811 
-3.45772 -0.469293 
-3.4662 -0.479811 
-3.46109 -0.474497 
-3.45392 -0.467239 
-3.45085 -0.462219 
-3.45575 -0.466496 
-3.4592 -0.463584 
-3.44965 -0.461215 
-3.44783 -0.459181 
-3.45953 -0.469462 
-3.44514 -0.45053 
-3.45467 -0.460689 
-3.45467 -0.460702 
-3.44683 -0.456114 
-3.45466 -0.461145 
-3.44971 -0.456724 
-3.44971 -0.456723 
-3.44716 -0.457838 
-3.4478 -0.458911 
-3.45038 -0.458911 
-3.46567 -0.467674 
-3.44768 -0.4566 
-3.45034 -0.459461 
-3.45842 -0.485397 
-3.47527 -0.484569 
-3.45706 -0.468903 
-3.44629 -0.451346 
-3.46533 -0.466132 
-3.4521 -0.456355 
-3.45966 -0.463925 
-3.44678 -0.456394 
-3.44479 -0.454182 
-3.45223 -0.452742 
-3.45225 -0.452755 
-3.45469 -0.462437 
-3.45568 -0.467304 
-3.45218 -0.460583 
-3.45203 -0.462961 
-3.45573 -0.458128 
-3.44815 -0.459313 
-3.45656 -0.470807 
-3.45648 -0.466524 
-3.44917 -0.459762 
-3.44918 -0.459767 
-3.45252 -0.459087 
-3.45658 -0.472847 
-3.46044 -0.478612 
-3.45336 -0.459864 
-3.45338 -0.45989 
-3.45174 -0.456805 
-3.44853 -0.45562 
-3.44024 -0.451623 
-3.44138 -0.458216 
-3.44142 -0.458279 
-3.45161 -0.461017 
-3.4437 -0.460395 
-3.45549 -0.455825 
-3.46147 -0.478748 
-3.45189 -0.461447 
-3.45318 -0.460904 
-3.45872 -0.46258 
-3.45873 -0.462531 
-3.4511 -0.453981 
-3.46154 -0.469717 
-3.45634 -0.469233 
-3.45104 -0.460486 
-3.46547 -0.485991 
-3.4486 -0.457515 
-3.45499 -0.466817 
-3.44725 -0.456916 
-3.46 -0.47397 
-3.47604 -0.471167 
-3.45598 -0.465689 
-3.46716 -0.469437 
-3.45781 -0.467545 
-3.45782 -0.467545 
-3.44799 -0.465371 
-3.44738 -0.464519 
-3.44781 -0.453183 
-3.45214 -0.45383 
-3.46601 -0.458664 
-3.46605 -0.458689 
-3.44371 -0.416991 
-3.4436 -0.397458 
-3.44363 -0.39746 
-3.43382 -0.3444 
-3.42603 -0.289572 
-3.43538 -0.250182 
-3.45141 -0.186422 
-3.4809 -0.150667 
-3.53265 -0.101728 
-3.56518 -0.0524586 
-3.60816 -0.000998364 
-3.7609 0.441954 
-4.21441 0.508031 
-4.27335 0.492546 
-4.2343 0.533128 
-4.27882 0.505329 
-4.27174 0.533204 
-4.32163 0.521185 
-4.35441 0.508315 
-4.3401 0.5166 
-4.35511 0.519836 
-4.38525 0.525347 
-4.45464 0.494437 
-4.50828 0.482258 
-4.51256 0.481288 
-4.58008 0.51571 
-4.56745 0.512895 
-4.6219 0.533655 
-4.6888 0.567977 
-4.71541 0.601686 
-4.77597 0.628715 
-4.832 0.664343 
-4.88488 0.686677 
-4.90521 0.685321 
-4.92117 0.710558 
-4.99422 0.754419 
-5.06538 0.752366 
-5.1088 0.779995 
-5.153 0.818997 
-5.24657 0.815782 
-5.26295 0.79939 
-5.30911 0.860411 
-5.31703 0.90571 
-5.38388 0.925406 
-5.45209 0.934489 
-5.4995 0.9749 
-5.5428 0.989804 
-5.54276 0.989652 
-5.64358 1.00982 
-5.6808 1.03598 
-5.71697 1.08437 
-5.77224 1.10867 
-5.82017 1.13458 
-5.82002 1.13461 
-5.88009 1.16851 
-5.93109 1.19173 
-5.98627 1.22661 
-6.03763 1.2624 
-6.08978 1.25992 
-6.09767 1.2531 
-6.15889 1.29503 
-6.20503 1.32535 
-6.26551 1.34892 
-6.31812 1.36891 
-6.38078 1.39382 
-6.41029 1.41591 
-6.41966 1.43079 
-6.50076 1.4263 
-6.53519 1.47738 
-6.58952 1.48747 
-6.65235 1.48955 
-6.69053 1.55606 
-6.68206 1.56466 
-6.74285 1.58601 
-6.8335 1.60899 
-6.83987 1.65386 
-6.90396 1.66776 
-6.95839 1.70041 
-6.95763 1.69984 
-7.00463 1.7037 
-7.07209 1.7358 
-7.12116 1.72937 
-7.17728 1.76143 
-7.23521 1.7761 
-7.29841 1.77679 
-7.35967 1.7902 
-7.35833 1.79428 
-8.09599 2.1627 
-8.76049 2.25259 
-8.73999 2.25725 
-8.75693 2.26235 
-8.79783 2.25121 
-8.78619 2.24919 
-8.84299 2.24799 
-8.84317 2.24259 
-8.8765 2.24132 
-8.87835 2.23076 
-8.91199 2.24618 
-8.95882 2.24445 
-8.98817 2.23963 
-9.07916 2.24302 
-9.11359 2.24045 
-9.17854 2.24086 
-9.20361 2.24328 
-9.26103 2.25346 
-9.31206 2.25078 
-9.35917 2.24961 
-9.42288 2.26013 
-9.46604 2.25608 
-9.50073 2.26576 
-9.56533 2.25564 
-9.63145 2.22868 
-9.65228 2.26315 
-9.70948 2.2662 
-9.80489 2.25955 
-9.8371 2.24478 
-9.95785 2.26181 
-9.97628 2.27953 
-9.95589 2.28592 
-10.018 2.28425 
-10.0291 2.28496 
-10.0497 2.28314 
-10.1514 2.29461 
-10.2398 2.29735 
-10.2446 2.29714 
-10.3039 2.30227 
-10.3563 2.30445 
-10.4775 2.29346 
-10.505 2.29518 
-10.5578 2.30024 
-10.5965 2.30642 
-10.6242 2.31783 
-10.6605 2.32024 
-10.6929 2.33513 
-10.7675 2.32771 
-10.7674 2.32769 
-10.8251 2.32661 
-10.9046 2.32732 
-10.9674 2.32867 
-10.9946 2.34471 
-11.064 2.35217 
-11.1481 2.35617 
-11.2324 2.34383 
-11.3144 2.33095 
-11.3599 2.34088 
-11.3443 2.34502 
-11.4132 2.35117 
-11.4521 2.3488 
-11.4844 2.35099 
-11.4936 2.36406 
-11.5571 2.36366 
-11.6049 2.36908 
-11.6465 2.36829 
-11.6741 2.37416 
-11.7427 2.36631 
-11.8395 2.36479 
-11.8298 2.37391 
-11.89 2.37787 
-11.9333 2.38662 
-11.998 2.39304 
-12.0705 2.38705 
-12.1134 2.38483 
-12.2186 2.3853 
-12.2247 2.37259 
-12.2328 2.40722 
-12.3103 2.39261 
-12.3441 2.40939 
-12.3422 2.42548 
-12.408 2.41925 
-12.4827 2.4257 
-12.5593 2.40514 
-12.6403 2.40967 
-12.6639 2.41623 
-12.6977 2.42706 
-12.6977 2.42709 
-12.756 2.432 
-12.8222 2.43733 
-12.9389 2.43372 
-12.8873 2.43648 
-12.9542 2.43402 
-12.954 2.4343 
-12.9775 2.42887 
-12.9683 2.44267 
-12.9779 2.44122 
-12.9965 2.43086 
-13.0127 2.42184 
-13.0083 2.42707 
-13.0086 2.42685 
-13.008 2.42288 
-13.0167 2.42746 
-12.9721 2.44411 
-12.9709 2.45344 
-12.9708 2.45363 
-12.9639 2.44473 
-12.9606 2.44392 
-12.9742 2.43775 
-12.9817 2.43484 
-13.0065 2.42175 
-12.9698 2.43864 
-12.9787 2.43525 
-12.9787 2.4352 
-12.9687 2.44143 
-12.9742 2.43973 
-12.9807 2.43828 
-12.9751 2.44085 
-12.9691 2.44232 
-12.9708 2.44205 
-12.9708 2.44194 
-12.9341 2.42608 
-12.9637 2.44049 
-12.9751 2.43513 
-12.9725 2.43595 
-12.9725 2.43582 
-12.9745 2.43746 
-12.9886 2.43344 
-12.9649 2.4429 
-12.9706 2.43337 
-12.9603 2.44337 
-12.971 2.44008 
-12.971 2.44004 
-12.9734 2.4354 
-12.9937 2.42706 
-12.9969 2.42413 
-13.0124 2.4171 
-13.0011 2.42731 
-12.9741 2.43434 
-12.9741 2.43428 
-12.9766 2.43749 
-12.9745 2.43601 
-13.0105 2.4241 
-13.0005 2.4274 
-12.9918 2.428 
-12.9919 2.42785 
-13.0232 2.43175 
-13.0057 2.42865 
-12.9966 2.42353 
-12.9986 2.42862 
-12.9714 2.44273 
-12.9692 2.44137 
-12.9693 2.44126 
-12.9663 2.44606 
-12.966 2.43789 
-12.9952 2.42429 
-13.0034 2.42604 
-12.9943 2.42693 
-12.9945 2.42674 
-12.9907 2.42889 
